Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,mensaje_intro.started,mensaje_intro.stopped,mensaje_intro_2.started,mensaje_intro_2.stopped,textbox_prueba.started,textbox_prueba.stopped,sonido_prueba.started,sonido_prueba.stopped,image_prueba.started,image_prueba.stopped,slider_prueba.response,slider_prueba.rt,slider_prueba.started,slider_prueba.stopped,sonido_prueba_2.started,sonido_prueba_2.stopped,image_prueba_2.started,image_prueba_2.stopped,slider_prueba_2.response,slider_prueba_2.rt,slider_prueba_2.started,slider_prueba_2.stopped,sonido_exp.started,sonido_exp.stopped,image_exp.started,image_exp.stopped,slider_exp.response,slider_exp.rt,slider_exp.started,slider_exp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.0,imagenes/Manzana.jpg,0.4048420327008191,None,0,1,1,3,0,31,31,11,,,,,,,,,,,,,,,,,,,,,,,114.70744691999863,None,115.70736309999484,114.70479779999005,5.9609375,1.2611329999926966,115.70736309999484,114.70479779999005,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1000,0.0,imagenes/Alpinito.jpg,0.7416150880621702,None,0,1,1,3,0,32,32,0,,,,,,,,,,,,,,,,,,,,,,,116.02442038001318,None,117.0069731999829,None,5.9609375,1.4485609000257682,117.0069731999829,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1000,0.0,imagenes/Croissant.jpg,0.5824748589948932,None,0,1,1,3,0,33,33,5,,,,,,,,,,,,,,,,,,,,,,,117.507454420015,None,118.49095969999325,None,5.9609375,1.1625512999889906,118.49095969999325,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1000,0.0,imagenes/Uvas.jpg,0.4959291644143431,None,0,1,1,3,0,34,34,19,,,,,,,,,,,,,,,,,,,,,,,118.70775352000493,119.70818220000365,119.69273340000655,None,5.9609375,1.777776000002632,119.69273340000655,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1000,0.0,imagenes/Brownie.jpg,0.2838924074864093,None,0,1,1,3,0,35,35,3,,,,,,,,,,,,,,,,,,,,,,,120.52372661999544,121.52375240001129,121.52375240001129,None,5.9609375,1.8702460000058636,121.52375240001129,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1000,0.0,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,2,2,1,0,0,0,23,,,,,,,,,,,,,,,,,,,,,,,122.44090242001113,123.44134930000291,123.42343910000636,None,5.9609375,1.0984017000009771,123.42343910000636,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,2,2,1,0,1,1,19,,,,,,,,,,,,,,,,,,,,,,,123.5577849599853,124.55769819999114,124.55769819999114,None,5.9609375,1.2876866000005975,124.55769819999114,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,2,2,1,0,2,2,21,,,,,,,,,,,,,,,,,,,,,,,124.87399655998743,125.87438419999671,125.85737379998318,None,5.9609375,1.5802836999937426,125.85737379998318,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,2,2,1,0,3,3,16,,,,,,,,,,,,,,,,,,,,,,,126.49010092000827,127.49058559999685,127.49058559999685,None,5.9609375,1.2587854999874253,127.49058559999685,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,2,2,1,0,4,4,35,,,,,,,,,,,,,,,,,,,,,,,127.77433795999096,128.77371829998447,128.75686729999143,None,5.9609375,0.9949003999936394,128.75686729999143,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,2,2,1,0,5,5,28,,,,,,,,,,,,,,,,,,,,,,,128.80707801998943,None,129.79130949999671,None,5.9609375,1.5862930000002962,129.79130949999671,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,2,2,1,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,130.44042997999642,131.44134920000215,131.42525030000252,None,5.9609375,1.060109599988209,131.42525030000252,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,2,2,1,0,7,7,24,,,,,,,,,,,,,,,,,,,,,,,131.54113092001063,None,132.50705280000693,None,5.9609375,1.4184196999995038,132.50705280000693,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,2,2,1,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,132.99549261999783,None,133.9901630000095,None,5.9609375,1.2071629999845754,133.9901630000095,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,2,2,1,0,9,9,32,,,,,,,,,,,,,,,,,,,,,,,134.2413748199877,None,135.22375460001058,None,5.9609375,1.299085099977674,135.22375460001058,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,2,2,1,0,10,10,29,,,,,,,,,,,,,,,,,,,,,,,135.57443022001536,None,136.55751779998536,None,5.9609375,1.2478904000017792,136.55751779998536,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,2,2,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,136.857056020014,None,137.8577271999966,None,5.9609375,1.289637900015805,137.8577271999966,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,2,2,1,0,12,12,26,,,,,,,,,,,,,,,,,,,,,,,138.17384386000631,139.17475629999535,139.17475629999535,None,5.9609375,1.2196754000033252,139.17475629999535,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,2,2,1,0,13,13,1,,,,,,,,,,,,,,,,,,,,,,,139.42450566001062,140.4241633999918,140.4241633999918,None,5.9609375,1.2046569999947678,140.4241633999918,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,2,2,1,0,14,14,15,,,,,,,,,,,,,,,,,,,,,,,140.65744986000064,141.657761999988,141.657761999988,None,5.9609375,1.2434934999910183,141.657761999988,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,2,2,1,0,15,15,20,,,,,,,,,,,,,,,,,,,,,,,141.941122119996,None,142.92373310000403,None,5.9609375,1.2641103999922052,142.92373310000403,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,2,2,1,0,16,16,34,,,,,,,,,,,,,,,,,,,,,,,143.24148281999516,None,144.22366749998764,None,5.9609375,1.3343339000130072,144.22366749998764,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,2,2,1,0,17,17,12,,,,,,,,,,,,,,,,,,,,,,,144.5912884600024,145.5904745000007,145.5904745000007,None,5.9609375,1.2558735000202432,145.5904745000007,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,2,2,1,0,18,18,33,,,,,,,,,,,,,,,,,,,,,,,145.89110992000207,146.89059249998536,146.89059249998536,None,5.9609375,1.237306000024546,146.89059249998536,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,2,2,1,0,19,19,10,,,,,,,,,,,,,,,,,,,,,,,147.1746384200058,148.17489779999596,148.17489779999596,None,5.9609375,1.3266242999816313,148.17489779999596,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,2,2,1,0,20,20,8,,,,,,,,,,,,,,,,,,,,,,,148.52421826001083,149.52382309999666,149.50771579999127,None,5.9609375,1.3265520999848377,149.50771579999127,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,2,2,1,0,21,21,30,,,,,,,,,,,,,,,,,,,,,,,149.8737508600083,150.87435150000965,150.8581634000002,None,5.9609375,1.1657540000160225,150.8581634000002,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,2,2,1,0,22,22,25,,,,,,,,,,,,,,,,,,,,,,,151.07369102000376,152.07411489999504,152.07411489999504,None,5.9609375,1.3210849999741185,152.07411489999504,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,2,2,1,0,23,23,9,,,,,,,,,,,,,,,,,,,,,,,152.5241509200103,None,153.5237078999926,None,5.9609375,1.3744555000157561,153.5237078999926,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,2,2,1,0,24,24,0,,,,,,,,,,,,,,,,,,,,,,,153.94125521999086,None,154.94061230000807,None,5.9609375,1.3077309000073,154.94061230000807,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,2,2,1,0,25,25,2,,,,,,,,,,,,,,,,,,,,,,,155.2910417200008,None,156.27376599999843,None,5.9609375,1.1130840000114404,156.27376599999843,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,2,2,1,0,26,26,27,,,,,,,,,,,,,,,,,,,,,,,156.42437025999826,157.42428700000164,157.40704130000086,None,5.9609375,1.2943276000150945,157.40704130000086,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,2,2,1,0,27,27,22,,,,,,,,,,,,,,,,,,,,,,,157.77459458000087,158.77370570000494,158.77370570000494,None,5.9609375,1.3264885999960825,158.77370570000494,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,2,2,1,0,28,28,13,,,,,,,,,,,,,,,,,,,,,,,159.1244338599994,160.12680189998355,160.12680189998355,None,5.9609375,1.2078188000014052,160.12680189998355,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,2,2,1,0,29,29,14,,,,,,,,,,,,,,,,,,,,,,,160.357075659986,161.35808700000052,161.34104820000357,None,5.9609375,1.4935806000139564,161.34104820000357,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,2,2,1,0,30,30,17,,,,,,,,,,,,,,,,,,,,,,,161.8913807199977,None,162.87410009998712,None,5.9609375,1.5674630999856163,162.87410009998712,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,2,2,1,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,163.47459406000272,164.47325109998928,164.47325109998928,None,5.9609375,1.688843200012343,164.47325109998928,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,2,2,1,0,32,32,5,,,,,,,,,,,,,,,,,,,,,,,165.20691111999332,None,166.19126900000265,None,5.9609375,1.4000446000136435,166.19126900000265,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,2,2,1,0,33,33,18,,,,,,,,,,,,,,,,,,,,,,,166.623873260009,167.62432460000855,167.62432460000855,None,5.9609375,1.3100489000207745,167.62432460000855,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,2,2,1,0,34,34,6,,,,,,,,,,,,,,,,,,,,,,,167.97387801999577,168.9751990000077,168.95901530000265,None,5.9609375,1.3001116999948863,168.95901530000265,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,2,2,1,0,35,35,7,,,,,,,,,,,,,,,,,,,,,,,169.30717162000366,None,170.29109240000253,None,5.9609375,1.3676029999915045,170.29109240000253,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
1500,0.02,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,3,3,0,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,170.70720851998777,None,171.69146929998533,None,5.9609375,1.1977043999941088,171.69146929998533,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,3,3,0,0,1,1,20,,,,,,,,,,,,,,,,,,,,,,,171.9411268200027,172.94066379999276,172.94066379999276,None,5.9609375,1.3885744999861345,172.94066379999276,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,3,3,0,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,,173.35697156000825,None,174.3416009999928,None,5.9609375,1.39634790000855,174.3416009999928,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,3,3,0,0,3,3,34,,,,,,,,,,,,,,,,,,,,,,,174.77466285999108,175.77396570000565,175.77396570000565,None,5.9609375,1.3363186000206042,175.77396570000565,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,3,3,0,0,4,4,22,,,,,,,,,,,,,,,,,,,,,,,176.1743530800188,177.1739554000087,177.1739554000087,None,5.9609375,1.44237120001344,177.1739554000087,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,3,3,0,0,5,5,19,,,,,,,,,,,,,,,,,,,,,,,177.64109035999573,None,178.64061480000964,None,5.9609375,1.608760400005849,178.64061480000964,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,3,3,0,0,6,6,32,,,,,,,,,,,,,,,,,,,,,,,179.27452016001044,180.27422769999248,180.27422769999248,None,5.9609375,1.569760700018378,180.27422769999248,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,3,3,0,0,7,7,26,,,,,,,,,,,,,,,,,,,,,,,180.8745099599968,181.87575489998562,181.87575489998562,None,5.9609375,1.2721861000172794,181.87575489998562,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,3,3,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,182.20853838001787,183.20764179999242,183.20764179999242,None,5.9609375,1.4604581000166945,183.20764179999242,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,3,3,0,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,183.7072542200156,184.7077610999986,184.7077610999986,None,5.9609375,1.257303199992748,184.7077610999986,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,3,3,0,0,10,10,16,,,,,,,,,,,,,,,,,,,,,,,185.0236211800104,186.02429880001,186.00729519999004,None,5.9609375,1.2822812999947928,186.00729519999004,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,3,3,0,0,11,11,28,,,,,,,,,,,,,,,,,,,,,,,186.34018432000886,187.34126990000368,187.3237405999971,None,5.9609375,1.3961802999838255,187.3237405999971,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,3,3,0,0,12,12,33,,,,,,,,,,,,,,,,,,,,,,,187.77467312001392,188.7742830000061,188.7742830000061,None,5.9609375,1.4876390999997966,188.7742830000061,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,3,3,0,0,13,13,4,,,,,,,,,,,,,,,,,,,,,,,189.3071063200012,None,190.29140079999343,None,5.9609375,1.4815991999930702,190.29140079999343,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,3,3,0,0,14,14,31,,,,,,,,,,,,,,,,,,,,,,,190.82456742001233,None,191.79305159999058,None,5.9609375,1.2201243999879807,191.79305159999058,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,3,3,0,0,15,15,35,,,,,,,,,,,,,,,,,,,,,,,192.05715716000705,None,193.04166200000327,None,5.9609375,1.6466303000051994,193.04166200000327,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,3,3,0,0,16,16,5,,,,,,,,,,,,,,,,,,,,,,,193.7408936199907,194.74092149999342,194.74092149999342,None,5.9609375,1.2901734999904875,194.74092149999342,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,3,3,0,0,17,17,11,,,,,,,,,,,,,,,,,,,,,,,195.07403882000364,None,196.05757430000813,None,5.973958333333334,1.312575599993579,196.05757430000813,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,3,3,0,0,18,18,8,,,,,,,,,,,,,,,,,,,,,,,196.40718226000027,None,197.39108470000792,None,5.9609375,1.2779530999832787,197.39108470000792,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,3,3,0,0,19,19,27,,,,,,,,,,,,,,,,,,,,,,,197.7070180599898,None,198.69440659999964,None,5.967447916666666,1.2811228999926243,198.69440659999964,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,3,3,0,0,20,20,1,,,,,,,,,,,,,,,,,,,,,,,199.02411991999253,None,200.0081671999942,None,5.967447916666666,1.2686114000098314,200.0081671999942,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,3,3,0,0,21,21,7,,,,,,,,,,,,,,,,,,,,,,,200.32346031999333,None,201.30816809998942,None,5.967447916666666,1.367388899991056,201.30816809998942,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,3,3,0,0,22,22,2,,,,,,,,,,,,,,,,,,,,,,,201.72425601999277,202.72424519999186,202.72424519999186,None,5.967447916666666,1.440953699988313,202.72424519999186,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,3,3,0,0,23,23,25,,,,,,,,,,,,,,,,,,,,,,,203.22453208000226,204.22392550000222,204.22392550000222,None,5.967447916666666,1.1400953000120353,204.22392550000222,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,3,3,0,0,24,24,9,,,,,,,,,,,,,,,,,,,,,,,204.47443426002283,205.47485110000707,205.4575763999892,None,5.967447916666666,1.381201099982718,205.4575763999892,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,3,3,0,0,25,25,30,,,,,,,,,,,,,,,,,,,,,,,205.87409375999997,206.87546859998838,206.8582107000111,None,5.967447916666666,1.4129265999945346,206.8582107000111,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,3,3,0,0,26,26,29,,,,,,,,,,,,,,,,,,,,,,,207.30726816000825,208.30976999999257,208.30976999999257,None,5.967447916666666,1.3885210999869741,208.30976999999257,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,3,3,0,0,27,27,23,,,,,,,,,,,,,,,,,,,,,,,208.72469975999266,209.72425540001132,209.72425540001132,None,5.967447916666666,1.374804299994139,209.72425540001132,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,3,3,0,0,28,28,13,,,,,,,,,,,,,,,,,,,,,,,210.1244124600111,211.12398489998304,211.12398489998304,None,5.967447916666666,1.1890305999841075,211.12398489998304,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,3,3,0,0,29,29,14,,,,,,,,,,,,,,,,,,,,,,,211.3403562600055,None,212.34128779999446,None,5.967447916666666,1.1757971000042744,212.34128779999446,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,3,3,0,0,30,30,10,,,,,,,,,,,,,,,,,,,,,,,212.54036375998695,213.541324299993,213.541324299993,None,5.967447916666666,1.2545353999885265,213.541324299993,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,3,3,0,0,31,31,24,,,,,,,,,,,,,,,,,,,,,,,213.82491695999343,214.82379229998332,214.82379229998332,None,5.967447916666666,1.1378380999958608,214.82379229998332,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,3,3,0,0,32,32,21,,,,,,,,,,,,,,,,,,,,,,,214.9913292599871,215.9903049999848,215.9903049999848,None,5.967447916666666,1.175932299986016,215.9903049999848,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,3,3,0,0,33,33,12,,,,,,,,,,,,,,,,,,,,,,,216.1910546600033,217.19046199999866,217.19046199999866,None,5.967447916666666,1.1864275000116322,217.19046199999866,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,3,3,0,0,34,34,3,,,,,,,,,,,,,,,,,,,,,,,217.42345692000237,None,218.42451989999972,None,5.967447916666666,1.1409265999973286,218.42451989999972,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,3,3,0,0,35,35,17,,,,,,,,,,,,,,,,,,,,,,,218.60790911999067,None,219.59145000000717,None,5.967447916666666,1.049822300003143,219.59145000000717,None,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
400,0.02,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,001,2021_Jan_08_1839,piloto1,2020.2.5,59.53068389936787,
