Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,image.started,image.stopped,texto_final.started,texto_final.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,0,0,2,0,16,16,3,,,42.72569220999963,43.72568109999975,43.72568109999975,None,2.171875,1.4056898000003457,43.72568109999975,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,0,0,2,0,17,17,11,,,44.19233030999981,45.1920998999999,45.17559089999986,None,2.34765625,1.4948942000000898,45.17559089999986,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,0,0,2,0,18,18,1,,,45.725288939999885,46.725851599999714,46.708670900000016,None,2.647135416666667,1.5279642000000422,46.708670900000016,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,0,0,2,0,19,19,10,,,47.29182003999968,48.29216299999962,48.29216299999962,None,1.5533854166666665,1.4894445999998425,48.29216299999962,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,0,0,2,0,20,20,21,,,48.80867436999993,49.80808779999961,49.80808779999961,None,2.575520833333333,1.0026496000000407,49.80808779999961,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,0,0,2,0,21,21,31,,,49.8585232399998,None,50.843562199999724,None,3.3111979166666665,1.3981527999999344,50.843562199999724,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,0,0,2,0,22,22,16,,,51.32494357999976,None,52.30955129999984,None,2.373697916666667,1.1016364000001886,52.30955129999984,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,0,0,2,0,23,23,27,,,52.44146976999978,53.44168879999961,53.44168879999961,None,1.6640625,1.3583095999997568,53.44168879999961,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,0,0,2,0,24,24,23,,,53.84197053999988,54.84166959999993,54.825032199999896,None,2.484375,1.3485445999999683,54.825032199999896,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,0,0,2,0,25,25,15,,,55.22492003999987,56.22523890000002,56.20825579999973,None,3.1223958333333335,1.6329086000000643,56.20825579999973,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,0,0,2,0,26,26,8,,,56.87481296999963,57.874944499999856,57.874944499999856,None,3.5,1.4368673000003582,57.874944499999856,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,0,0,2,0,27,27,26,,,58.35790153999979,59.35824419999972,59.35824419999972,None,4.450520833333333,1.9240701999997327,59.35824419999972,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,0,0,2,0,28,28,29,,,60.324740739999655,61.324946499999896,61.324946499999896,None,2.34765625,1.7752723000003243,61.324946499999896,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,0,0,2,0,29,29,4,,,62.17449587999945,63.17471209999985,63.157951299999695,None,1.625,1.534810799999832,63.157951299999695,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,0,0,2,0,30,30,28,,,63.758125509999495,64.75792669999964,64.75792669999964,None,3.3372395833333335,1.3052279000003182,64.75792669999964,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,0,0,2,0,31,31,17,,,65.1245663099999,None,66.10773569999992,None,2.595052083333333,1.4008100000000923,66.10773569999992,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,0,0,2,0,32,32,33,,,66.57411460999951,None,67.55774409999958,None,3.3697916666666665,1.7456633000001602,67.55774409999958,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,0,0,2,0,33,33,22,,,68.3739378099995,None,69.37443809999968,None,2.588541666666667,2.358657100000073,69.37443809999968,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,0,0,2,0,34,34,9,,,70.85754188999948,71.85746139999992,71.85746139999992,None,2.484375,1.973246200000176,71.85746139999992,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,0,0,2,0,35,35,2,,,72.89060660999989,None,73.87417089999963,None,3.2981770833333335,1.765023999999812,73.87417089999963,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1000,0.02,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,1,1,1,0,0,0,29,,,74.70718010999967,None,75.6906971999997,None,2.510416666666667,1.783849299999929,75.6906971999997,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,1,1,1,0,1,1,27,,,76.50713366999966,None,77.50742579999996,None,3.67578125,1.3600075999997898,77.50742579999996,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,1,1,1,0,2,2,4,,,77.90718823999958,78.90727319999996,78.90727319999996,None,2.438802083333333,1.5545305999999073,78.90727319999996,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,1,1,1,0,3,3,18,,,79.50686933999958,None,80.49049530000002,None,1.5078125,1.5863169999997808,80.49049530000002,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,1,1,1,0,4,4,30,,,81.10703606999991,None,82.09027229999992,None,2.608072916666667,1.713908100000026,82.09027229999992,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,1,1,1,0,5,5,19,,,82.85675153999972,None,83.82370149999997,None,3.65625,1.3694624999998268,83.82370149999997,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,1,1,1,0,6,6,31,,,84.24047596999966,85.24025859999983,85.24025859999983,None,4.671875,1.4366037999998298,85.24025859999983,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,1,1,1,0,7,7,2,,,85.7233358399996,86.72346349999998,86.72346349999998,None,3.2786458333333335,1.53969029999962,86.72346349999998,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,1,1,1,0,8,8,21,,,87.29003136999958,88.29015189999973,88.29015189999973,None,2.640625,1.424317500000143,88.29015189999973,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,1,1,1,0,9,9,33,,,88.7733865099995,89.77338429999963,89.7568084999998,None,1.625,1.730395199999748,89.7568084999998,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,1,1,1,0,10,10,15,,,90.52316506999964,91.5236544999998,91.5236544999998,None,3.4934895833333335,1.6245284999999967,91.5236544999998,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,1,1,1,0,11,11,11,,,92.20641720999951,None,93.1732136999999,None,2.536458333333333,1.3859545000000253,93.1732136999999,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,1,1,1,0,12,12,35,,,93.60637206999976,None,94.58972689999973,None,3.630208333333333,1.6475135000000591,94.58972689999973,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,1,1,1,0,13,13,1,,,95.28969323999962,None,96.27299349999976,None,2.549479166666667,1.8675309999998717,96.27299349999976,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,1,1,1,0,14,14,3,,,97.2062068099995,98.2064750999998,98.18974609999987,None,3.578125,1.8354119999999057,98.18974609999987,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,1,1,1,0,15,15,34,,,99.07277933999984,None,100.05631319999975,None,4.57421875,1.7666148000002977,100.05631319999975,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,1,1,1,0,16,16,14,,,100.87270443999995,None,101.85601419999966,None,2.432291666666667,1.8515448999996806,101.85601419999966,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,1,1,1,0,17,17,20,,,102.7727595099996,103.77275489999965,103.75632019999966,None,1.7552083333333335,1.579401400000279,103.75632019999966,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,1,1,1,0,18,18,8,,,104.37288336999958,105.37264370000003,105.37264370000003,None,2.575520833333333,1.4267595999999685,105.37264370000003,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,1,1,1,0,19,19,6,,,105.83926003999994,None,106.8392531999998,None,3.34375,1.789618799999971,106.8392531999998,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,1,1,1,0,20,20,25,,,107.68888960999952,108.68923319999976,108.68923319999976,None,2.438802083333333,1.491299600000275,108.68923319999976,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,1,1,1,0,21,21,28,,,109.2388710099995,None,110.22234449999996,None,1.3255208333333335,1.781127799999922,110.22234449999996,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,1,1,1,0,22,22,9,,,111.13891438999957,None,112.13902689999986,None,2.490885416666667,1.5101227999998628,112.13902689999986,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,1,1,1,0,23,23,7,,,112.68905713999965,None,113.68893939999998,None,1.5338541666666665,1.642252599999665,113.68893939999998,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,1,1,1,0,24,24,23,,,114.37202133999989,None,115.33883359999982,None,2.529947916666667,1.6202432000000044,115.33883359999982,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,1,1,1,0,25,25,24,,,116.00519476999975,117.00543299999981,117.00543299999981,None,1.56640625,1.540634499999669,117.00543299999981,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,1,1,1,0,26,26,26,,,117.58837313999965,None,118.57172169999967,None,2.93359375,1.5632408000001305,118.57172169999967,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,1,1,1,0,27,27,10,,,119.18880523999968,None,120.17205049999984,None,1.68359375,1.698605999999927,120.17205049999984,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,1,1,1,0,28,28,22,,,120.93854990999948,121.93862649999983,121.93862649999983,None,3.2916666666666665,1.5923359999997047,121.93862649999983,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,1,1,1,0,29,29,12,,,122.55492426999976,123.5555161999996,123.5555161999996,None,2.471354166666667,1.5713932000003297,123.5555161999996,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
