Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
400,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,0,0,0,0,0,0,5,12.371748399862554,None,22.47101937996922,None,23.49055440002121,None,3.55859375,1.8336786999716423,23.49055440002121,None,g,001,2020_Nov_03_1448,piloto1,2020.2.3,59.969439578255056,
