Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,0,0,1,0,11,11,34,,,69.92723509997013,70.92732489999617,70.92732489999617,None,3.4869791666666665,2.539457399980165,70.92732489999617,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,0,0,1,0,12,12,3,,,72.50993520001649,73.5108246000018,73.5108246000018,None,4.502604166666667,2.1366628000396304,73.5108246000018,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,0,0,1,0,13,13,33,,,74.69396739997902,75.69369280000683,75.69369280000683,None,3.545572916666667,2.3946999000036158,75.69369280000683,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,0,0,1,0,14,14,12,,,77.11020040001604,78.11024040001212,78.11024040001212,None,None,None,78.11024040001212,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,0,0,1,0,15,15,27,,,80.10990110000712,None,81.09338400000706,80.10971190000419,None,None,81.09338400000706,80.10971190000419,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,0,0,1,0,16,16,5,,,83.11039580000798,None,84.09347079996951,83.10323419998167,3.584635416666667,2.181328700040467,84.09347079996951,83.10323419998167,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,0,0,1,0,17,17,21,,,85.30980529998779,86.31008419999853,86.2931125999894,None,3.571614583333333,2.8112198999733664,86.2931125999894,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,0,0,1,0,18,18,10,,,88.15987860001624,None,89.14320689998567,None,None,None,89.14320689998567,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,0,0,1,0,19,19,1,,,91.14281389997923,92.14313330000732,92.14313330000732,91.14378350001061,3.565104166666667,2.289992300036829,92.14313330000732,91.14378350001061,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,0,0,1,0,20,20,24,,,93.45935609996668,None,94.45954599999823,None,4.587239583333333,2.106798799999524,94.45954599999823,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
