Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
400,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,1,1,0,0,20,20,9,,,128.08249381000786,None,129.0661722000077,None,3.506510416666667,1.2831420000002254,129.0661722000077,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,1,1,0,0,21,21,8,,,129.3826794299981,None,130.383109900009,None,None,None,130.383109900009,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,1,1,0,0,22,22,1,,,132.39906395999714,None,133.3827672000043,132.38937910000095,3.506510416666667,1.8180264999973588,133.3827672000043,132.38937910000095,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,1,1,0,0,23,23,31,,,134.2323193299977,135.23289530001057,135.23289530001057,None,3.506510416666667,2.219831599999452,135.23289530001057,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,1,1,0,0,24,24,33,,,136.49886316000192,137.49915119999787,137.49915119999787,None,3.506510416666667,1.489524499993422,137.49915119999787,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,1,1,0,0,25,25,26,,,138.0320685600047,None,139.01582970000163,None,3.506510416666667,2.76380380000046,139.01582970000163,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,1,1,0,0,26,26,20,,,140.84872569000143,None,141.83191580000857,None,3.506510416666667,1.7017639999976382,141.83191580000857,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,1,1,0,0,27,27,3,,,142.59866349000802,None,143.59884600000805,None,3.506510416666667,2.010259100003168,143.59884600000805,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,1,1,0,0,28,28,18,,,144.6485644600063,145.6487019000051,145.6487019000051,None,3.506510416666667,1.4604945999890333,145.6487019000051,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,1,1,0,0,29,29,17,,,146.14022155999845,None,147.13225590001093,None,3.506510416666667,1.3403771999874152,147.13225590001093,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,1,1,0,0,30,30,21,,,147.49866453001013,148.49861580001016,148.48212580000109,None,3.506510416666667,1.4775493000051938,148.48212580000109,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
