Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes\Alpinito.jpg,0.4515332417045813,None,0,1,1,1,0,11,11,0,14.97159055999946,None,14.969593200017698,None,3.565104166666667,0.0947730999905616,14.969593200017698,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1500,0.02,imagenes\Kiwi.jpg,0.5893907384852061,None,0,1,1,1,0,12,12,8,15.088645129994257,15.10492169999634,15.088439300016034,None,3.565104166666667,0.11258129999623634,15.088439300016034,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1500,0.02,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,1,1,1,0,13,13,2,15.23832276001922,15.238391099992441,15.231512500002282,None,3.565104166666667,0.0995231999841053,15.231512500002282,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1500,0.02,imagenes\Banano.jpeg,0.651633055306917,None,0,1,1,1,0,14,14,1,15.355167530017207,None,15.357181500003207,None,3.565104166666667,0.12391460000071675,15.357181500003207,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1500,0.02,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,1,1,1,0,15,15,9,15.538348990015221,15.546587399992859,15.539435400016373,None,3.565104166666667,0.09376670001074672,15.539435400016373,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1500,0.02,imagenes\Uvas.jpg,0.7734382152670648,None,0,1,1,1,0,16,16,19,15.654976830008673,None,15.657044199993834,None,3.565104166666667,0.10813350000535138,15.657044199993834,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1500,0.02,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,1,1,1,0,17,17,17,15.788230230018963,15.804789699992398,15.79454960001749,None,3.565104166666667,0.12062910001259297,15.79454960001749,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1500,0.02,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,1,1,1,0,18,18,18,15.938576029997785,None,15.93870960001368,None,3.565104166666667,0.10827490000519902,15.93870960001368,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1500,0.02,imagenes\Croissant.jpg,0.6152458173421255,None,0,1,1,1,0,19,19,5,16.087440960004457,None,16.077646099991398,None,3.565104166666667,0.10223610000684857,16.077646099991398,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1500,0.02,,,,0,1,1,1,,,,,,,,,,,,,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Banano.jpeg,0.651633055306917,None,0,2,2,0,0,0,0,1,16.221735659998373,16.221694900013972,16.211541800003033,None,3.565104166666667,0.1015309999929741,16.211541800003033,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Galletas Tosh.jpg,0.478088790487872,None,0,2,2,0,0,1,1,6,16.35521645999397,16.355293600005098,16.34674510001787,None,3.565104166666667,0.10076110000954941,16.34674510001787,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Croissant.jpg,0.6152458173421255,None,0,2,2,0,0,2,2,5,16.488218760013112,None,16.48020779999206,None,3.565104166666667,0.20153920000302605,16.48020779999206,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Uvas.jpg,0.7734382152670648,None,0,2,2,0,0,3,3,19,16.705186130019136,None,16.706976899993606,None,3.565104166666667,0.14081509999232367,16.706976899993606,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,2,2,0,0,4,4,13,16.871395830012624,16.888473400002113,16.872151100018527,None,3.565104166666667,0.11093809999874793,16.872151100018527,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,2,2,0,0,5,5,17,17.021760760003232,17.02398679999169,17.01835709999432,None,3.565104166666667,0.12841850001132116,17.01835709999432,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Nutella (1).jpg,0.5277483225747329,None,0,2,2,0,0,6,6,12,17.171501929993973,None,17.172029600013047,None,3.565104166666667,0.11177399998996407,17.172029600013047,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Popetas.jpg,0.07650200324054446,None,0,2,2,0,0,7,7,16,17.321544660005017,17.329780500003835,17.32316319999518,None,3.565104166666667,0.09037700001499616,17.32316319999518,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Mango.jpeg,0.555669112372461,None,0,2,2,0,0,8,8,10,17.438558430009287,17.454902299999958,17.442664600006538,None,3.565104166666667,0.154107499984093,17.442664600006538,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Kiwi.jpg,0.5893907384852061,None,0,2,2,0,0,9,9,8,17.621679730020695,None,17.62155119999079,None,3.565104166666667,0.1136236000165809,17.62155119999079,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Brownie.jpg,0.17000143351927688,None,0,2,2,0,0,10,10,3,17.771556060016152,None,17.766573400003836,None,3.565104166666667,0.11520970001583919,17.766573400003836,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,2,2,0,0,11,11,2,17.92160496000433,17.921664900000906,17.91319890000159,None,3.565104166666667,0.11807100000442006,17.91319890000159,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,2,2,0,0,12,12,18,18.05524742999696,None,18.054945500014583,None,3.565104166666667,0.1266116000188049,18.054945500014583,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Alpinito.jpg,0.4515332417045813,None,0,2,2,0,0,13,13,0,18.22221556001459,None,18.21812959999079,None,3.565104166666667,0.1130616000154987,18.21812959999079,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Chocoramo.jfif.jpg,0.7789437122019539,None,0,2,2,0,0,14,14,4,18.371648559998718,18.371366800012765,18.363666299992474,None,3.565104166666667,0.11798360000830144,18.363666299992474,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,2,2,0,0,15,15,14,18.504975830006877,None,18.504921300016576,None,3.565104166666667,0.14313680000486784,18.504921300016576,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,2,2,0,0,16,16,9,18.704690290021244,None,18.705929999996442,None,3.565104166666667,0.09488219997729175,18.705929999996442,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Papas-pollo.jpg,0.6683114062971784,None,0,2,2,0,0,17,17,15,18.82173652999918,18.838507000007667,18.821909499994945,None,3.565104166666667,0.1268895999819506,18.821909499994945,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Manzana.jpg,0.5168162194437935,None,0,2,2,0,0,18,18,11,18.988143659994236,18.988166600000113,18.97870520001743,None,3.565104166666667,0.13511049997759983,18.97870520001743,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,imagenes\Galletas-festival.jpg,0.36121121246191135,None,0,2,2,0,0,19,19,7,19.138233330019283,None,19.144425000005867,None,3.565104166666667,0.11954929999774322,19.144425000005867,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
400,0.02,,,,0,2,2,0,,,,,,,,,,,,,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,3,3,2,0,0,0,2,19.30479236000683,19.316682800010312,19.31047500000568,None,3.565104166666667,0.10300970001844689,19.31047500000568,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Croissant.jpg,0.6152458173421255,None,0,3,3,2,0,1,1,5,19.455238959996493,None,19.448068600002443,None,3.565104166666667,0.13375350000569597,19.448068600002443,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Papas-pollo.jpg,0.6683114062971784,None,0,3,3,2,0,2,2,15,19.604684330004964,None,19.604709200008074,None,3.565104166666667,0.12816860000020824,19.604709200008074,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Galletas-festival.jpg,0.36121121246191135,None,0,3,3,2,0,3,3,7,19.754739830014294,None,19.757556399999885,None,3.565104166666667,0.13978810000116937,19.757556399999885,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Nutella (1).jpg,0.5277483225747329,None,0,3,3,2,0,4,4,12,19.921343830012482,19.93829290001304,19.921515900001395,None,3.565104166666667,0.12626889999955893,19.921515900001395,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,3,3,2,0,5,5,14,20.071289930003694,20.088626000011573,20.071768699999666,None,3.565104166666667,0.12640690000262111,20.071768699999666,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,3,3,2,0,6,6,9,20.254747090005548,None,20.253970599995228,None,3.565104166666667,0.0953981000056956,20.253970599995228,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Popetas.jpg,0.07650200324054446,None,0,3,3,2,0,7,7,16,20.40482579001691,20.40625140001066,20.40023289999226,None,3.565104166666667,0.09681210000417195,20.40023289999226,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Brownie.jpg,0.17000143351927688,None,0,3,3,2,0,8,8,3,20.53817476001568,None,20.53644900000654,None,3.565104166666667,0.12804569999570958,20.53644900000654,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,3,3,2,0,9,9,17,20.687557430012383,20.704792500007898,20.691764499992132,None,3.565104166666667,0.1384060000127647,20.691764499992132,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Alpinito.jpg,0.4515332417045813,None,0,3,3,2,0,10,10,0,20.871451860014346,None,20.865486700000474,None,3.565104166666667,0.13239519999478944,20.865486700000474,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Banano.jpeg,0.651633055306917,None,0,3,3,2,0,11,11,1,21.021464930009095,21.03821810000227,21.02131670000381,None,3.565104166666667,0.1253939000016544,21.02131670000381,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,3,3,2,0,12,12,18,21.171586729999397,21.188225999998394,21.171498200012138,None,3.565104166666667,0.15881270001409575,21.171498200012138,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Galletas Tosh.jpg,0.478088790487872,None,0,3,3,2,0,13,13,6,21.371601360017664,None,21.36285570001928,None,3.565104166666667,0.11760189998312853,21.36285570001928,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Chocoramo.jfif.jpg,0.7789437122019539,None,0,3,3,2,0,14,14,4,21.52145576000912,21.521435600006953,21.512331400008406,None,3.565104166666667,0.11878699998487718,21.512331400008406,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,3,3,2,0,15,15,13,21.65484492999385,None,21.655018699995708,None,3.565104166666667,0.1437654999899678,21.655018699995708,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Manzana.jpg,0.5168162194437935,None,0,3,3,2,0,16,16,11,21.83804586001206,21.84252460001153,21.836383300018497,None,3.565104166666667,0.11151900002732873,21.836383300018497,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Uvas.jpg,0.7734382152670648,None,0,3,3,2,0,17,17,19,21.971446629997807,21.987895300000673,21.971219500002917,None,3.565104166666667,0.10882640001364052,21.971219500002917,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Kiwi.jpg,0.5893907384852061,None,0,3,3,2,0,18,18,8,22.10455123001011,None,22.104633000009926,None,3.565104166666667,0.1464105000195559,22.104633000009926,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,imagenes\Mango.jpeg,0.555669112372461,None,0,3,3,2,0,19,19,10,22.287864160008027,None,22.27923610000289,None,3.565104166666667,0.3344409999845084,22.27923610000289,None,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
1000,0.02,,,,0,3,3,2,,,,,,,,,,,,,h,001,2020_Oct_06_0921,piloto1,2020.2.3,59.904667714656135,
