Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
400,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,0,0,0,0,0,0,34,13.805196129938123,None,23.861448729981202,24.911815799947362,24.911815799947362,None,3.760416666666667,1.9833749000099488,24.911815799947362,None,h,001,2020_Nov_03_1353,piloto1,2020.2.3,60.00279611666392,
400,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,0,0,0,0,1,1,12,,,25.887638919998423,None,26.871380299970042,None,2.412760416666667,1.3463628999888897,26.871380299970042,None,h,001,2020_Nov_03_1353,piloto1,2020.2.3,60.00279611666392,
400,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,0,0,0,0,2,2,24,,,27.27104511997895,None,28.25418200000422,None,None,None,28.25418200000422,None,h,001,2020_Nov_03_1353,piloto1,2020.2.3,60.00279611666392,
