Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.02,imagenes\Uvas.jpg,0.7734382152670648,None,0,0,0,2,0,0,0,19,17.950530349975452,None,17.97591979999561,None,3.5,0.4644187999947462,17.97591979999561,None,k,001,2020_Oct_06_1117,piloto1,2020.2.3,59.746614604711745,
1000,0.02,imagenes\Kiwi.jpg,0.5893907384852061,None,0,0,0,2,0,1,1,8,18.449512179999147,18.44950279998011,18.438922999979695,None,3.506510416666667,0.2857498000084888,18.438922999979695,None,k,001,2020_Oct_06_1117,piloto1,2020.2.3,59.746614604711745,
1000,0.02,imagenes\Manzana.jpg,0.5168162194437935,None,0,0,0,2,0,2,2,11,18.782911269983742,None,18.777398999984143,None,3.506510416666667,0.13395039999159053,18.777398999984143,None,k,001,2020_Oct_06_1117,piloto1,2020.2.3,59.746614604711745,
1000,0.02,imagenes\Papas-pollo.jpg,0.6683114062971784,None,0,0,0,2,0,3,3,15,18.949663879990112,None,18.9473730000027,None,3.506510416666667,0.11219690000871196,18.9473730000027,None,k,001,2020_Oct_06_1117,piloto1,2020.2.3,59.746614604711745,
1000,0.02,imagenes\Banano.jpeg,0.651633055306917,None,0,0,0,2,0,4,4,1,19.099451279995264,None,19.094429199991282,None,3.506510416666667,0.13301759999012575,19.094429199991282,None,k,001,2020_Oct_06_1117,piloto1,2020.2.3,59.746614604711745,
1000,0.02,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,0,0,2,0,5,5,18,19.26612207997823,None,19.26119779999135,None,3.506510416666667,0.1159924000094179,19.26119779999135,None,k,001,2020_Oct_06_1117,piloto1,2020.2.3,59.746614604711745,
1000,0.02,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,0,0,2,0,6,6,13,19.416111879982054,19.416002799989656,19.407889900001464,None,3.506510416666667,0.13446940001449548,19.407889900001464,None,k,001,2020_Oct_06_1117,piloto1,2020.2.3,59.746614604711745,
1000,0.02,imagenes\Mango.jpeg,0.555669112372461,None,0,0,0,2,0,7,7,10,19.58274457999505,None,19.58251909998944,None,3.506510416666667,0.12600359998759814,19.58251909998944,None,k,001,2020_Oct_06_1117,piloto1,2020.2.3,59.746614604711745,
1000,0.02,imagenes\Popetas.jpg,0.07650200324054446,None,0,0,0,2,0,8,8,16,19.7996309500013,19.801032099989243,19.794101999985287,None,3.506510416666667,0.050710200011963025,19.794101999985287,None,k,001,2020_Oct_06_1117,piloto1,2020.2.3,59.746614604711745,
1000,0.02,imagenes\Croissant.jpg,0.6152458173421255,None,0,0,0,2,0,9,9,5,19.882790079980623,19.893425899994327,19.887096599995857,None,3.506510416666667,0.15751580000505783,19.887096599995857,None,k,001,2020_Oct_06_1117,piloto1,2020.2.3,59.746614604711745,
