Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
400,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,0,0,0,0,0,0,5,9.2509102299995,None,19.35088896000052,20.390625800000635,20.390625800000635,None,3.265625,1.4751192000003357,20.390625800000635,None,y,001,2020_Dec_01_1531,piloto1,2020.2.5,59.928900352577735,
400,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,0,0,0,0,1,1,24,,,20.884546130001038,None,21.867921200000637,None,4.6328125,1.334057699999903,21.867921200000637,None,y,001,2020_Dec_01_1531,piloto1,2020.2.5,59.928900352577735,
