Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
400,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,0,0,0,0,22,22,21,,,53.303330610000195,None,54.28822930000024,None,2.477864583333333,1.095242400002462,54.28822930000024,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,0,0,0,0,23,23,17,,,54.453514829997225,None,55.4366975999983,None,2.477864583333333,1.6174950000022363,55.4366975999983,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,0,0,0,0,24,24,1,,,56.10343851999933,57.10336499999903,57.08649279999736,None,2.575520833333333,1.4997567999998864,57.08649279999736,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,0,0,0,0,25,25,20,,,57.653372929997936,None,58.636459899997135,None,2.705729166666667,1.14992809999967,58.636459899997135,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,0,0,0,0,26,26,23,,,58.81993960999862,59.819861699998,59.819861699998,None,2.705729166666667,1.7529933000005258,59.819861699998,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,0,0,0,0,27,27,5,,,60.61971311999805,61.61945419999756,61.61945419999756,None,2.705729166666667,1.7065012999992177,61.61945419999756,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,0,0,0,0,28,28,34,,,62.369581219997784,63.36968960000013,63.35320109999884,None,2.705729166666667,1.315590300000622,63.35320109999884,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,0,0,0,0,29,29,24,,,63.71965141999972,None,64.70278150000013,None,2.705729166666667,1.4352022999992187,64.70278150000013,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,0,0,0,0,30,30,2,,,65.20295723000054,None,66.1871519999986,None,2.705729166666667,1.46131830000013,66.1871519999986,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,0,0,0,0,31,31,22,,,66.73617374000095,67.73604820000037,67.71940289999839,None,2.705729166666667,1.5614166999985173,67.71940289999839,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,0,0,0,0,32,32,8,,,68.31942700999898,69.31957109999712,69.31957109999712,None,2.705729166666667,1.5760826000005181,69.31957109999712,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,0,0,0,0,33,33,15,,,69.91932810999751,70.91902279999704,70.91902279999704,None,2.705729166666667,1.0731082999991486,70.91902279999704,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,0,0,0,0,34,34,27,,,71.01928281000036,72.01920880000034,72.00279500000033,None,2.705729166666667,1.1278906000006828,72.00279500000033,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,0,0,0,0,35,35,13,,,72.1694376099982,73.16914159999942,73.16914159999942,None,2.705729166666667,1.0537050000020827,73.16914159999942,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
400,0.02,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,1,1,2,0,0,0,20,,,73.26902382000043,74.26929249999739,74.26929249999739,None,2.705729166666667,1.0378788000016357,74.26929249999739,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,1,1,2,0,1,1,28,,,74.35230691999749,75.35289389999889,75.35289389999889,None,2.705729166666667,1.2101223999998183,75.35289389999889,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,1,1,2,0,2,2,9,,,75.65209474999756,None,76.65210149999984,None,2.69921875,1.930026900001394,76.65210149999984,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,1,1,2,0,3,3,19,,,77.63756851999932,None,78.62045959999887,None,2.692708333333333,1.2506312000004982,78.62045959999887,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,1,1,2,0,4,4,22,,,78.95376903999785,None,79.93860139999742,None,2.692708333333333,1.1645379000001412,79.93860139999742,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,1,1,2,0,5,5,6,,,80.15397931999831,None,81.25038859999768,None,2.692708333333333,1.9382535000004282,81.25038859999768,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,1,1,2,0,6,6,18,,,82.1353214199982,None,83.11889809999775,None,2.692708333333333,1.136764499999117,83.11889809999775,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,1,1,2,0,7,7,35,,,83.28518790999769,84.28532959999939,84.2687640999975,None,2.692708333333333,1.4808530000009341,84.2687640999975,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,1,1,2,0,8,8,16,,,84.81859032999891,85.81904179999765,85.801929199999,None,2.692708333333333,1.1966281000022718,85.801929199999,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,1,1,2,0,9,9,33,,,86.05213731999828,87.05185559999882,87.05185559999882,None,2.692708333333333,2.2581033000024036,87.05185559999882,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,1,1,2,0,10,10,31,,,88.33541320999902,89.33493939999971,89.33493939999971,None,2.692708333333333,1.402257699999609,89.33493939999971,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,1,1,2,0,11,11,26,,,89.78536731999992,90.78487759999916,90.76859960000002,None,2.497395833333333,1.4623800999979721,90.76859960000002,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,1,1,2,0,12,12,17,,,91.28495421999759,None,92.28491930000018,None,2.295572916666667,1.2588235000002896,92.28491930000018,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,1,1,2,0,13,13,5,,,92.6018416299983,None,93.58488249999937,None,2.295572916666667,1.1946552000008523,93.58488249999937,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,1,1,2,0,14,14,21,,,93.81804451000025,94.8183984999996,94.8183984999996,None,2.295572916666667,1.3778858999976364,94.8183984999996,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,1,1,2,0,15,15,24,,,95.21786810999728,96.21806730000026,96.21806730000026,None,2.295572916666667,1.4046545999990485,96.21806730000026,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,1,1,2,0,16,16,4,,,96.68457902999835,None,97.6850102999997,None,2.295572916666667,1.5092686999996658,97.6850102999997,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,1,1,2,0,17,17,1,,,98.23446701999927,None,99.21774169999844,None,2.295572916666667,1.532864900000277,99.21774169999844,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,1,1,2,0,18,18,34,,,99.80145711999938,100.80136169999969,100.78471459999855,None,None,None,100.78471459999855,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,1,1,2,0,19,19,25,,,102.81757932999862,103.81772739999724,103.80144559999826,102.81148899999971,2.295572916666667,1.4466404999984661,103.80144559999826,102.81148899999971,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,1,1,2,0,20,20,23,,,104.30118621999935,105.30136899999707,105.26789529999951,None,2.295572916666667,1.3363654999993742,105.26789529999951,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,1,1,2,0,21,21,3,,,105.68428572999873,106.68406340000001,106.66739189999862,None,2.295572916666667,1.496035700001812,106.66739189999862,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,1,1,2,0,22,22,2,,,107.23394312999771,None,108.21744599999874,None,2.295572916666667,1.878636199999164,108.21744599999874,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,1,1,2,0,23,23,0,,,109.16748022999927,None,110.1674282999993,None,2.295572916666667,1.3560835999996925,110.1674282999993,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,1,1,2,0,24,24,10,,,110.56722151999855,111.56745979999687,111.56745979999687,None,2.295572916666667,2.1416253999996115,111.56745979999687,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,1,1,2,0,25,25,15,,,112.73401990999955,None,113.73396579999826,None,2.295572916666667,1.3896372000017436,113.73396579999826,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,1,1,2,0,26,26,27,,,114.15050630999721,None,115.13418479999746,None,2.295572916666667,1.2966988000007404,115.13418479999746,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,1,1,2,0,27,27,29,,,115.4838349199992,116.48419329999888,116.46705349999684,None,2.295572916666667,1.3775100999991992,116.46705349999684,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,1,1,2,0,28,28,12,,,116.88365820999715,None,117.88351329999932,None,2.295572916666667,1.8048027000004367,117.88351329999932,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,1,1,2,0,29,29,8,,,118.71691060999692,None,119.7008836999994,None,2.295572916666667,1.4117266000030213,119.7008836999994,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,1,1,2,0,30,30,13,,,120.15014760999802,121.15053679999983,121.15053679999983,None,2.295572916666667,1.2887645000009798,121.15053679999983,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,1,1,2,0,31,31,11,,,121.50044922999841,122.50048779999997,122.48354229999677,None,2.295572916666667,1.4970246000011684,122.48354229999677,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,1,1,2,0,32,32,14,,,123.01687930999796,124.01672379999945,124.01672379999945,None,2.295572916666667,1.4719585999991978,124.01672379999945,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,1,1,2,0,33,33,30,,,124.51664670999853,125.51667649999945,125.50037359999988,None,2.302083333333333,1.2133221000003687,125.50037359999988,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,1,1,2,0,34,34,7,,,125.76645471999944,None,126.75036609999734,None,2.302083333333333,1.247851799998898,126.75036609999734,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,1,1,2,0,35,35,32,,,127.06660472999901,None,128.0333245999973,None,2.302083333333333,1.320188199999393,128.0333245999973,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1000,0.02,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,2,2,1,0,0,0,2,,,128.45006973999844,None,129.4346192999983,None,2.302083333333333,1.3185618000024988,129.4346192999983,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,2,2,1,0,1,1,6,,,129.81639842999974,None,130.81625279999935,None,2.302083333333333,1.3435021999976016,130.81625279999935,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,2,2,1,0,2,2,10,,,131.19956431999816,None,132.18329369999992,None,2.302083333333333,1.2994800999986182,132.18329369999992,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,2,2,1,0,3,3,12,,,132.5163179099978,None,133.51621129999694,None,1.6575520833333335,1.4551427000005788,133.51621129999694,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,2,2,1,0,4,4,5,,,134.01616532000043,135.0163345999972,135.0163345999972,None,3.1940104166666665,1.0721873000002233,135.0163345999972,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,2,2,1,0,5,5,11,,,135.13298221999793,136.13304309999876,136.13304309999876,None,3.734375,1.1923611999991408,136.13304309999876,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,2,2,1,0,6,6,27,,,136.3493554099983,None,137.3324438999989,None,4.203125,1.2455408999994688,137.3324438999989,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,2,2,1,0,7,7,13,,,137.6160615099976,138.616095399997,138.616095399997,None,4.346354166666667,1.2387095999984012,138.616095399997,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,2,2,1,0,8,8,17,,,138.89924891999834,139.89957309999954,139.89957309999954,None,4.854166666666666,1.3052830999986327,139.89957309999954,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,2,2,1,0,9,9,34,,,140.2491122200001,141.24977189999845,141.23293949999788,None,4.177083333333333,1.3007763999994495,141.23293949999788,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,2,2,1,0,10,10,14,,,141.56619651000037,142.56599409999762,142.56599409999762,None,3.0442708333333335,1.3063974999968195,142.56599409999762,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,2,2,1,0,11,11,29,,,142.91604981999916,143.91585329999725,143.89946589999818,None,3.4869791666666665,1.1977592000002915,143.89946589999818,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,2,2,1,0,12,12,23,,,144.13236630999708,145.13244809999742,145.13244809999742,None,4.385416666666667,1.2540522999988752,145.13244809999742,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,2,2,1,0,13,13,25,,,145.4490910299999,None,146.4489603999973,None,3.75390625,1.359774299999117,146.4489603999973,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,2,2,1,0,14,14,31,,,146.8489583199982,None,147.83241599999747,None,3.4609375,1.2347718000019086,147.83241599999747,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,2,2,1,0,15,15,7,,,148.11551391999745,None,149.11559569999736,None,3.2135416666666665,1.3770265999992262,149.11559569999736,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
1500,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,2,2,1,0,16,16,0,,,149.54873122999814,None,150.53208919999815,None,3.2916666666666665,1.4187582000013208,150.53208919999815,None,,,,,,,,,q,001,2020_Dec_01_1710,piloto1,2020.2.5,59.86507609165064,
