Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text.started,text.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.02,imagenes\Papas-pollo.jpg,0.6683114062971784,None,0,0,0,2,0,18,18,15,81.16509856001358,81.17407770000864,81.16776620000019,None,3.08984375,0.1276763000059873,81.16776620000019,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.02,imagenes\Banano.jpeg,0.651633055306917,None,0,0,0,2,0,19,19,1,81.3363900599943,81.34361630000058,81.33684970001923,None,None,None,81.33684970001923,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.02,,,,0,0,0,2,,,,,,,,,,,,,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Banano.jpeg,0.651633055306917,None,0,1,1,3,0,0,0,1,82.36992828999064,None,82.36325090000173,82.36325090000173,2.5625,0.31536419998155907,82.36325090000173,82.36325090000173,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Brownie.jpg,0.17000143351927688,None,0,1,1,3,0,1,1,3,82.73652199000935,82.7410291999986,82.73363820000668,None,3.265625,0.13092429999960586,82.73363820000668,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,1,1,3,0,2,2,18,82.90304505999666,82.90276240001549,82.89421369999764,None,3.877604166666667,0.11928289997740649,82.89421369999764,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Kiwi.jpg,0.5893907384852061,None,0,1,1,3,0,3,3,8,83.03632543000276,83.0528675999958,83.03684869999415,None,4.385416666666667,0.12652250000974163,83.03684869999415,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Croissant.jpg,0.6152458173421255,None,0,1,1,3,0,4,4,5,83.2027783599915,None,83.20931810000911,None,4.782552083333334,0.13739560000249185,83.20931810000911,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,1,1,3,0,5,5,17,83.3860758600058,83.39026400001603,83.38480140001047,None,3.766927083333333,0.14515120000578463,83.38480140001047,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,1,1,3,0,6,6,14,83.55306103001931,83.5693339999998,83.5579723000119,None,3.0442708333333335,0.13808410000638105,83.5579723000119,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
