Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,0,0,2,0,0,0,25,11.76871582000149,None,21.951437880000412,23.055369900000187,23.055369900000187,None,3.643229166666667,1.8242304000004879,23.055369900000187,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,0,0,2,0,1,1,3,,,23.851276020000114,None,24.851406199999474,None,4.5546875,1.3771483999998964,24.851406199999474,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,0,0,2,0,2,2,17,,,25.284463439999854,26.284676999999647,26.284676999999647,None,3.48046875,1.6037453999997524,26.284676999999647,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,0,0,2,0,3,3,7,,,26.934466859999702,None,27.934735499999988,None,2.549479166666667,1.2877480000006472,27.934735499999988,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,0,0,2,0,4,4,22,,,28.284247640000103,None,29.268229499999507,None,3.578125,1.4956676000001607,29.268229499999507,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,0,0,2,0,5,5,30,,,29.801038380000136,None,30.784198999999717,None,4.313802083333333,1.5115597000003618,30.784198999999717,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,0,0,2,0,6,6,13,,,31.3340430799999,None,32.33414670000002,None,3.4283854166666665,1.3756020000000717,32.33414670000002,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,0,0,2,0,7,7,4,,,32.75079275999997,33.75100039999961,33.75100039999961,None,4.37890625,1.587877699999808,33.75100039999961,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,0,0,2,0,8,8,21,,,34.36732998000025,None,35.36748879999959,None,3.584635416666667,1.6246891999999207,35.36748879999959,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,0,0,2,0,9,9,28,,,36.03409016000023,None,37.03425789999983,None,4.53515625,2.1402369999996154,37.03425789999983,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,0,0,2,0,10,10,26,,,38.21734425999966,39.217306699999426,39.20071300000018,None,3.51953125,1.3956181000003198,39.20071300000018,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,0,0,2,0,11,11,8,,,39.633627680000245,None,40.6171204000002,None,2.399739583333333,1.5637184999995952,40.6171204000002,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,0,0,2,0,12,12,1,,,41.234331259999635,None,42.21735709999939,None,3.610677083333333,1.634671600000729,42.21735709999939,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,0,0,2,0,13,13,24,,,42.88368918000015,None,43.88395479999963,None,4.61328125,1.3542287000000215,43.88395479999963,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,0,0,2,0,14,14,2,,,44.283573859999706,45.283768899999814,45.283768899999814,None,3.421875,1.5745567000003575,45.283768899999814,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
1000,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,0,0,2,0,15,15,29,,,45.90027245999954,46.90079429999969,46.88354359999994,None,2.50390625,1.3963124000001699,46.88354359999994,None,h,001,2020_Dec_01_1253,piloto1,2020.2.5,59.998044063712534,
