Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,image.started,image.stopped,texto_final.started,texto_final.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.0,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,0,0,3,0,0,0,15,10.747481660001721,None,20.846575660000962,None,21.879866700001003,None,3.4479166666666665,1.5654286999997566,21.879866700001003,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,0,0,3,0,1,1,4,,,22.463139030000637,23.463293000000704,23.463293000000704,None,2.627604166666667,1.3208364000001893,23.463293000000704,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Kiwi.jpg,0.3929145850942286,None,0,0,0,3,0,2,2,8,,,23.829806620000817,None,24.81292620000022,None,2.25,1.4851644999998825,24.81292620000022,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,0,0,3,0,3,3,7,,,25.362926530001094,26.36255270000038,26.345897400000467,None,2.42578125,1.1490221999993082,26.345897400000467,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Rollos de canela.png,0.2610974409574519,None,0,0,0,3,0,4,4,34,,,26.546354120000977,None,27.529942500001198,None,1.5924479166666665,1.2963619000001927,27.529942500001198,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,0,0,3,0,5,5,6,,,27.87961492000104,28.879669699999795,28.879669699999795,None,1.5729166666666665,1.1060766000009608,28.879669699999795,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Pizzetas.png,0.3295951589873042,None,0,0,0,3,0,6,6,32,,,29.046478130000285,None,30.0302427000006,None,1.5729166666666665,1.1321505999985675,30.0302427000006,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Papas picantes.jpg,0.524978898672612,None,0,0,0,3,0,7,7,27,,,30.1959574100003,31.196153900000354,31.196153900000354,None,1.5729166666666665,1.122214899998653,31.196153900000354,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Pizza.png,0.21192443516553439,None,0,0,0,3,0,8,8,31,,,31.34584440999988,None,32.34611810000024,None,1.5729166666666665,1.470190600000933,32.34611810000024,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,0,0,3,0,9,9,2,,,32.8791648299999,None,33.86256870000034,None,1.5729166666666665,1.1182361999999557,33.86256870000034,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Chontaduro.png,0.8693553300418813,None,0,0,0,3,0,10,10,23,,,34.01254490999982,35.012409000000844,35.012409000000844,None,1.5729166666666665,1.254236500000843,35.012409000000844,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Coliflor.jpg,0.3640740491088985,None,0,0,0,3,0,11,11,24,,,35.295889610001,36.29623639999954,36.29623639999954,None,1.5729166666666665,1.4043830999999045,36.29623639999954,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Popetas.jpg,0.9621625733302204,None,0,0,0,3,0,12,12,16,,,36.77921594000036,None,37.76226359999964,None,1.5729166666666665,1.1470571000008931,37.76226359999964,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,0,0,3,0,13,13,13,,,37.945589010000006,38.94591870000113,38.94591870000113,None,1.5729166666666665,1.537924700000076,38.94591870000113,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Brocoli.jpg,0.24293074945529525,None,0,0,0,3,0,14,14,21,,,39.51245700999989,40.51241560000017,40.51241560000017,None,1.5729166666666665,1.125544100001207,40.51241560000017,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
1000,0.0,imagenes/Mango.jpeg,0.4341155418941499,None,0,0,0,3,0,15,15,10,,,40.6788928200007,41.67866260000119,41.662123000000065,None,1.5729166666666665,1.497315599999638,41.662123000000065,None,,,,,,,,,,,,,w,001,2020_Dec_01_1534,piloto1,2020.2.5,59.996604192319055,
