Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.02,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,0,0,2,0,0,0,18,11.80025777996634,None,11.827393000014126,None,None,None,11.827393000014126,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Mango.jpeg,0.555669112372461,None,0,0,0,2,0,1,1,10,12.798093260009772,12.799472699989565,12.793373699998483,None,3.643229166666667,0.3477067000058014,12.793373699998483,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Chocoramo.jfif.jpg,0.7789437122019539,None,0,0,0,2,0,2,2,4,13.181736259988973,13.186439400014933,13.1806985999865,None,3.513020833333333,0.4425909999990836,13.1806985999865,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Croissant.jpg,0.6152458173421255,None,0,0,0,2,0,3,3,5,13.664961059991036,13.672786999988602,13.667096199991647,None,3.5,0.5223522000014782,13.667096199991647,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,0,0,2,0,4,4,13,14.214506579987937,14.231487000011839,14.21923620000598,None,3.5,0.420432000013534,14.21923620000598,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Popetas.jpg,0.07650200324054446,None,0,0,0,2,0,5,5,16,14.698076739988755,None,14.705223500001011,None,3.5,0.4034117000119295,14.705223500001011,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Manzana.jpg,0.5168162194437935,None,0,0,0,2,0,6,6,11,15.148021259991218,15.148888700001407,15.142819100001361,None,3.5,0.43061569999554195,15.142819100001361,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,0,0,2,0,7,7,2,15.615130260010481,None,15.603916199994273,None,3.5,0.334960600011982,15.603916199994273,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Uvas.jpg,0.7734382152670648,None,0,0,0,2,0,8,8,19,15.981546759989577,None,15.977825000009034,None,3.5,0.36226490000262856,15.977825000009034,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Papas-pollo.jpg,0.6683114062971784,None,0,0,0,2,0,9,9,15,16.38148385999957,16.38088479998987,16.37101360000088,None,3.5,0.41854910002439283,16.37101360000088,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Banano.jpeg,0.651633055306917,None,0,0,0,2,0,10,10,1,16.814745080005377,16.83093630001531,16.81922669999767,None,3.5,0.4030357000010554,16.81922669999767,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Brownie.jpg,0.17000143351927688,None,0,0,0,2,0,11,11,3,17.281691940000744,None,17.284332999988692,None,3.5,0.38917579999542795,17.284332999988692,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,0,0,2,0,12,12,9,17.781496779981534,None,17.779384800000116,None,3.5,0.3119301999977324,17.779384800000116,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Galletas-festival.jpg,0.36121121246191135,None,0,0,0,2,0,13,13,7,18.114608680002856,None,18.119368599989684,None,3.5,0.36997020000126213,18.119368599989684,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,0,0,2,0,14,14,14,18.514244279987178,None,18.514197699987562,None,3.5,0.3928578000050038,18.514197699987562,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Galletas Tosh.jpg,0.478088790487872,None,0,0,0,2,0,15,15,6,18.94754865998984,18.947919800004456,18.942665899987333,None,3.5,0.3638707000063732,18.942665899987333,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Nutella (1).jpg,0.5277483225747329,None,0,0,0,2,0,16,16,12,19.331028280011378,19.347513499989873,19.33235660000355,None,3.5,0.3739165000151843,19.33235660000355,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Kiwi.jpg,0.5893907384852061,None,0,0,0,2,0,17,17,8,19.730778579995967,None,19.73075560000143,None,3.5,0.3795680000039283,19.73075560000143,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,0,0,2,0,18,18,17,20.147891359991625,20.14768270001514,20.138153800013242,None,3.5,0.3349459999881219,20.138153800013242,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,imagenes\Alpinito.jpg,0.4515332417045813,None,0,0,0,2,0,19,19,0,20.514573959988773,20.517648500012,20.512088499992387,None,3.5,0.3943857999984175,20.512088499992387,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.02,,,,0,0,0,2,,,,,,,,,,,,,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
1000,0.0,imagenes\Alpinito.jpg,0.4515332417045813,None,0,1,1,3,0,0,0,0,20.948102759988977,20.95622550000553,20.95065539999632,None,3.5,0.33959419999155216,20.95065539999632,None,h,002,2020_Oct_05_1302,piloto1,2020.2.3,59.510844663781576,
