Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes\Popetas.jpg,0.07650200324054446,None,0,0,0,1,0,0,0,16,11.039607550032088,None,11.102627999993274,None,None,None,11.102627999993274,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Galletas Tosh.jpg,0.478088790487872,None,0,0,0,1,0,1,1,6,11.971215219987789,None,11.975269499991555,None,3.44140625,0.7564340000099037,11.975269499991555,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Manzana.jpg,0.5168162194437935,None,0,0,0,1,0,2,2,11,12.788412789991709,None,12.780454399995506,None,3.44140625,0.1336283000127878,12.780454399995506,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,0,0,1,0,3,3,14,12.954912659985713,None,12.94917279999936,None,3.44140625,0.21394829999189824,12.94917279999936,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Alpinito.jpg,0.4515332417045813,None,0,0,0,1,0,4,4,0,13.20484125999501,13.208974799985299,13.203476199996658,None,3.44140625,0.2092508000205271,13.203476199996658,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,0,0,1,0,5,5,13,13.437649429999874,13.45423109998228,13.43773350000265,None,3.4544270833333335,0.14233919998514466,13.43773350000265,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,0,0,1,0,6,6,18,13.621133060002467,None,13.61465020000469,None,3.4609375,0.1645295000053011,13.61465020000469,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,0,0,1,0,7,7,2,13.837666790004006,None,13.833941299992148,None,3.4609375,0.12842199997976422,13.833941299992148,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,0,0,1,0,8,8,17,14.021059689988034,14.018656400003238,14.01134599998477,None,3.4609375,0.11918480001622811,14.01134599998477,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Banano.jpeg,0.651633055306917,None,0,0,0,1,0,9,9,1,14.153875429989421,14.170976399997016,14.159796399995685,None,3.4609375,0.3036450000072364,14.159796399995685,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,0,0,1,0,10,10,9,14.554953650003881,None,14.56340299997828,None,3.4609375,0.06883350000134669,14.56340299997828,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Uvas.jpg,0.7734382152670648,None,0,0,0,1,0,11,11,19,14.67130765998154,None,14.665377900004387,None,3.4609375,0.13155120000010356,14.665377900004387,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Brownie.jpg,0.17000143351927688,None,0,0,0,1,0,12,12,3,14.854664190005861,None,14.85827500000596,None,3.4609375,0.10515380001743324,14.85827500000596,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Chocoramo.jfif.jpg,0.7789437122019539,None,0,0,0,1,0,13,13,4,15.005014159990242,None,14.999854800000321,None,3.4609375,0.2974239999894053,14.999854800000321,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Kiwi.jpg,0.5893907384852061,None,0,0,0,1,0,14,14,8,15.321046830000705,None,15.322853399993619,None,3.4609375,0.12378789999638684,15.322853399993619,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
1500,0.02,imagenes\Nutella (1).jpg,0.5277483225747329,None,0,0,0,1,0,15,15,12,15.471273330002441,None,15.47605399999884,None,3.4609375,0.13725590001558885,15.47605399999884,None,h,001,2020_Oct_05_1306,piloto1,2020.2.3,60.3596469147453,
