Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes\Kiwi.jpg,0.5893907384852061,None,0,0,0,1,0,0,0,8,11.34832595997723,None,11.440150900016306,None,None,None,11.440150900016306,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Banano.jpeg,0.651633055306917,None,0,0,0,1,0,1,1,1,12.28296917999396,None,12.282562500011409,None,None,None,12.282562500011409,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Papas-pollo.jpg,0.6683114062971784,None,0,0,0,1,0,2,2,15,13.266209759999766,13.29692769999383,13.270912900014082,None,3.421875,0.07619479999993928,13.270912900014082,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Manzana.jpg,0.5168162194437935,None,0,0,0,1,0,3,3,11,13.432489700004226,13.44684740001685,13.430905899993377,None,3.421875,0.19758449998334982,13.430905899993377,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Chocoramo.jfif.jpg,0.7789437122019539,None,0,0,0,1,0,4,4,4,13.734185120009352,None,13.733727400016505,None,3.421875,0.0596988000033889,13.733727400016505,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,0,0,1,0,5,5,14,13.865410980005981,None,13.862568799988367,None,3.421875,0.40342499999678694,13.862568799988367,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,0,0,1,0,6,6,9,14.465769720007666,None,14.467043300013756,None,None,None,14.467043300013756,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Nutella (1).jpg,0.5277483225747329,None,0,0,0,1,0,7,7,12,15.530100280005717,None,15.537888299993938,15.537888299993938,3.4609375,0.3390132999920752,15.537888299993938,15.537888299993938,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,0,0,1,0,8,8,13,15.912676240009024,None,15.92526459999499,None,3.4609375,0.25413419998949394,15.92526459999499,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Croissant.jpg,0.6152458173421255,None,0,0,0,1,0,9,9,5,16.246166480000827,None,16.24978949999786,None,3.4609375,0.29318149999016896,16.24978949999786,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Mango.jpeg,0.555669112372461,None,0,0,0,1,0,10,10,10,16.629915600002278,None,16.621556400001282,None,3.4609375,0.26915000000735745,16.621556400001282,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Galletas Tosh.jpg,0.478088790487872,None,0,0,0,1,0,11,11,6,16.996292920003178,16.99261290000868,16.986222900013672,None,3.4609375,0.23714209999889135,16.986222900013672,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,0,0,1,0,12,12,18,17.2960828799929,17.300742499995977,17.29185020001023,None,3.4609375,0.28294930001720786,17.29185020001023,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,0,0,1,0,13,13,17,17.66262220000499,17.67138939999859,17.665440700016916,None,3.4609375,0.2241374999866821,17.665440700016916,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Galletas-festival.jpg,0.36121121246191135,None,0,0,0,1,0,14,14,7,17.94618446000386,None,17.952257299999474,None,3.4609375,0.22485810000216588,17.952257299999474,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Uvas.jpg,0.7734382152670648,None,0,0,0,1,0,15,15,19,18.229321959998924,None,18.233198400004767,None,3.4609375,0.28218189999461174,18.233198400004767,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Popetas.jpg,0.07650200324054446,None,0,0,0,1,0,16,16,16,18.629718240012878,None,18.626411500008544,None,3.4609375,0.1501035000255797,18.626411500008544,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,0,0,1,0,17,17,2,18.879811119992517,None,18.882800999999745,None,3.4609375,0.20686510001542047,18.882800999999745,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Brownie.jpg,0.17000143351927688,None,0,0,0,1,0,18,18,3,19.196408919995882,None,19.197541600005934,None,3.4609375,0.1611288000131026,19.197541600005934,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,imagenes\Alpinito.jpg,0.4515332417045813,None,0,0,0,1,0,19,19,0,19.44741009999416,None,19.45227189999423,None,3.4609375,0.2570335000054911,19.45227189999423,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1500,0.02,,,,0,0,0,1,,,,,,,,,,,,,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Galletas-festival.jpg,0.36121121246191135,None,0,1,1,2,0,0,0,7,19.81277692001313,19.812195500009693,19.804732999997213,None,3.4609375,0.2036721999756992,19.804732999997213,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Alpinito.jpg,0.4515332417045813,None,0,1,1,2,0,1,1,0,20.096078700007638,20.100257200014312,20.091207299992675,None,3.4609375,0.2505720999906771,20.091207299992675,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Brownie.jpg,0.17000143351927688,None,0,1,1,2,0,2,2,3,20.42940819999785,None,20.428040200000396,None,3.4609375,0.2960468999808654,20.428040200000396,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Mango.jpeg,0.555669112372461,None,0,1,1,2,0,3,3,10,20.779304960003355,None,20.78827610000735,None,3.4609375,0.23766639997484162,20.78827610000735,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,1,1,2,0,4,4,9,21.14589143999619,None,21.143393700011075,None,3.4609375,0.1833551999880001,21.143393700011075,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,1,1,2,0,5,5,14,21.3796448600071,None,21.377403999998933,None,3.4609375,0.22080529999220744,21.377403999998933,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Chocoramo.jfif.jpg,0.7789437122019539,None,0,1,1,2,0,6,6,4,21.66248637998942,None,21.670638700015843,None,3.4609375,0.2047381000011228,21.670638700015843,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Banano.jpeg,0.651633055306917,None,0,1,1,2,0,7,7,1,21.929371560009894,None,21.9415721000114,None,3.4609375,0.22166829998604953,21.9415721000114,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,1,1,2,0,8,8,2,22.22930088001303,None,22.23261919998913,None,3.4609375,0.19315219999407418,22.23261919998913,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,1,1,2,0,9,9,13,22.479153659997973,22.486341999989236,22.47487629999523,None,3.4609375,0.2703625000140164,22.47487629999523,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Uvas.jpg,0.7734382152670648,None,0,1,1,2,0,10,10,19,22.795940060011343,None,22.798374700010754,None,3.4609375,0.21561950002796948,22.798374700010754,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Popetas.jpg,0.07650200324054446,None,0,1,1,2,0,11,11,16,23.095819100009976,None,23.108881799998926,None,3.4609375,0.18828569998731837,23.108881799998926,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Nutella (1).jpg,0.5277483225747329,None,0,1,1,2,0,12,12,12,23.346151960012502,23.35471640000469,23.34282859999803,None,3.4609375,0.26937290001660585,23.34282859999803,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Croissant.jpg,0.6152458173421255,None,0,1,1,2,0,13,13,5,23.695871700008865,23.695621199993184,23.688248799997382,None,3.4609375,0.22117299999808893,23.688248799997382,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Manzana.jpg,0.5168162194437935,None,0,1,1,2,0,14,14,11,23.97929258000804,23.987781100004213,23.980198700010078,None,3.4609375,0.26240839998354204,23.980198700010078,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Galletas Tosh.jpg,0.478088790487872,None,0,1,1,2,0,15,15,6,24.312602979998335,None,24.311974899988854,None,3.4609375,0.19734080001944676,24.311974899988854,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Papas-pollo.jpg,0.6683114062971784,None,0,1,1,2,0,16,16,15,24.56239796000882,None,24.559814300009748,None,3.4609375,0.21941289998358116,24.559814300009748,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Kiwi.jpg,0.5893907384852061,None,0,1,1,2,0,17,17,8,24.812390540010526,None,24.814893900009338,None,3.4609375,0.24924550001742318,24.814893900009338,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,1,1,2,0,18,18,17,25.12902268001344,None,25.134111999999732,None,3.4609375,0.2222788000071887,25.134111999999732,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,1,1,2,0,19,19,18,25.415107460011495,None,25.40972610001336,None,3.4609375,0.23285459997714497,25.40972610001336,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.02,,,,0,1,1,2,,,,,,,,,,,,,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Galletas Tosh.jpg,0.478088790487872,None,0,2,2,0,0,0,0,6,25.729352900001686,None,25.73316140001407,None,3.4609375,0.209485900006257,25.73316140001407,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Manzana.jpg,0.5168162194437935,None,0,2,2,0,0,1,1,11,26.012213879986664,26.0231660999998,26.01552340001217,None,3.4609375,0.2436046999937389,26.01552340001217,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Galletas-festival.jpg,0.36121121246191135,None,0,2,2,0,0,2,2,7,26.312461459997575,None,26.31785389999277,None,3.4609375,0.3579351000080351,26.31785389999277,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,2,2,0,0,3,3,18,26.728855960001237,None,26.728451500006486,None,3.4609375,0.33502359999693,26.728451500006486,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Brownie.jpg,0.17000143351927688,None,0,2,2,0,0,4,4,3,27.162301020004087,None,27.155084300000453,None,3.4609375,0.22232480000820942,27.155084300000453,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Popetas.jpg,0.07650200324054446,None,0,2,2,0,0,5,5,16,27.46230889999424,None,27.45608830000856,None,3.4609375,0.2667936999932863,27.45608830000856,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,2,2,0,0,6,6,17,27.795777279994216,None,27.804628699988825,None,3.4609375,0.23810860002413392,27.804628699988825,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,2,2,0,0,7,7,9,28.245801339985334,None,28.24071010001353,None,3.4609375,0.13511159998597577,28.24071010001353,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,2,2,0,0,8,8,2,28.445924580004064,None,28.445845700014615,None,3.4609375,0.3291603999969084,28.445845700014615,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Kiwi.jpg,0.5893907384852061,None,0,2,2,0,0,9,9,8,28.81223233999917,28.827329899999313,28.816443599993363,None,3.4609375,0.31351680000079796,28.816443599993363,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Alpinito.jpg,0.4515332417045813,None,0,2,2,0,0,10,10,0,29.212201699992875,None,29.212158400012413,None,3.4609375,0.2805440000083763,29.212158400012413,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Papas-pollo.jpg,0.6683114062971784,None,0,2,2,0,0,11,11,15,29.52898534001433,None,29.535999100015033,None,3.4609375,0.3269678999786265,29.535999100015033,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Chocoramo.jfif.jpg,0.7789437122019539,None,0,2,2,0,0,12,12,4,29.92894437998766,None,29.937327699997695,None,3.4609375,0.25427039997885004,29.937327699997695,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,2,2,0,0,13,13,13,30.24569306000485,None,30.246218699991005,None,3.4609375,0.30035219999263063,30.246218699991005,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Mango.jpeg,0.555669112372461,None,0,2,2,0,0,14,14,10,30.59581245998852,30.606589700008044,30.59897039999487,None,3.4609375,0.29275480000069365,30.59897039999487,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Banano.jpeg,0.651633055306917,None,0,2,2,0,0,15,15,1,30.945615360006922,None,30.94766219999292,None,3.4609375,0.2152156000083778,30.94766219999292,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Croissant.jpg,0.6152458173421255,None,0,2,2,0,0,16,16,5,31.245372300007148,None,31.239353300014045,None,3.4609375,0.2528190999873914,31.239353300014045,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,2,2,0,0,17,17,14,31.545753559988224,31.55495879999944,31.54657929998939,None,3.4609375,0.30200589998275973,31.54657929998939,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Nutella (1).jpg,0.5277483225747329,None,0,2,2,0,0,18,18,12,31.878578340006058,None,31.888502699992387,None,3.4609375,0.29075499999453314,31.888502699992387,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,imagenes\Uvas.jpg,0.7734382152670648,None,0,2,2,0,0,19,19,19,32.212206740002145,None,32.221564700012095,None,3.4609375,0.2706504999950994,32.221564700012095,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
400,0.02,,,,0,2,2,0,,,,,,,,,,,,,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Croissant.jpg,0.6152458173421255,None,0,3,3,3,0,0,0,5,32.59563542000833,None,32.598460000008345,None,3.4609375,0.19392510000034235,32.598460000008345,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,3,3,3,0,1,1,2,32.862188280001284,None,32.87251489999471,None,3.4609375,0.27205689999391325,32.87251489999471,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Galletas-festival.jpg,0.36121121246191135,None,0,3,3,3,0,2,2,7,33.212391380011105,33.21846340000047,33.2100524000125,None,3.4609375,0.24816930000088178,33.2100524000125,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,3,3,3,0,3,3,14,33.51204396000248,None,33.51394740000251,None,3.4609375,0.2824094999814406,33.51394740000251,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,3,3,3,0,4,4,17,33.8624505799904,None,33.86156290001236,None,3.4609375,0.24860799999441952,33.86156290001236,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Popetas.jpg,0.07650200324054446,None,0,3,3,3,0,5,5,16,34.1953036999912,None,34.20142550001037,None,3.4609375,0.24089090002235025,34.20142550001037,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Brownie.jpg,0.17000143351927688,None,0,3,3,3,0,6,6,3,34.528918500000145,34.53504580000299,34.52895850001369,None,3.4609375,0.22876649998943321,34.52895850001369,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Manzana.jpg,0.5168162194437935,None,0,3,3,3,0,7,7,11,34.84539160001441,None,34.84397220000392,None,3.4609375,0.20192889997269958,34.84397220000392,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Chocoramo.jfif.jpg,0.7789437122019539,None,0,3,3,3,0,8,8,4,35.11243857998634,35.11943719998817,35.111728199990466,None,3.4609375,0.24725139999645762,35.111728199990466,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Banano.jpeg,0.651633055306917,None,0,3,3,3,0,9,9,1,35.41210115999565,None,35.421151299990015,None,3.4609375,0.2736587999970652,35.421151299990015,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,3,3,3,0,10,10,9,35.82900096000521,None,35.82724459999008,None,3.4609375,0.1810334000037983,35.82724459999008,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Kiwi.jpg,0.5893907384852061,None,0,3,3,3,0,11,11,8,36.04562393999076,36.055836799991084,36.04475289999391,None,3.4609375,0.26550599999609403,36.04475289999391,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Galletas Tosh.jpg,0.478088790487872,None,0,3,3,3,0,12,12,6,36.361735160014355,36.37017470001592,36.36412240000209,None,3.4609375,0.2445912999974098,36.36412240000209,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Mango.jpeg,0.555669112372461,None,0,3,3,3,0,13,13,10,36.678488480008674,None,36.67459300000337,None,3.4609375,0.28232820000266656,36.67459300000337,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,3,3,3,0,14,14,13,36.97819811999798,None,36.98533739999402,None,3.4609375,0.2557124000159092,36.98533739999402,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Nutella (1).jpg,0.5277483225747329,None,0,3,3,3,0,15,15,12,37.27834873999818,None,37.289965700008906,None,3.4609375,0.28969939998933114,37.289965700008906,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Papas-pollo.jpg,0.6683114062971784,None,0,3,3,3,0,16,16,15,37.611636139987965,None,37.617112800013274,None,3.4609375,0.27664070000173524,37.617112800013274,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Uvas.jpg,0.7734382152670648,None,0,3,3,3,0,17,17,19,37.9452226600144,None,37.95359039999312,None,3.4609375,0.26022130000637844,37.95359039999312,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Alpinito.jpg,0.4515332417045813,None,0,3,3,3,0,18,18,0,38.29522420000285,38.30228140001418,38.2945532000158,None,3.4609375,0.2636216999962926,38.2945532000158,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,3,3,3,0,19,19,18,38.61187266001361,38.61823600000935,38.61079299999983,None,3.4609375,0.23048410000046715,38.61079299999983,None,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
1000,0.0,,,,0,3,3,3,,,,,,,,,,,,,t,001,2020_Oct_06_1105,piloto1,2020.2.3,59.89218208511248,
