Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,intro.started,intro.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,image.started,image.stopped,texto_final.started,texto_final.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,2,2,1,0,3,3,25,,,319.32082396000624,320.3207797000068,320.3207797000068,None,2.705729166666667,1.0776634999929229,320.3207797000068,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,2,2,1,0,4,4,9,,,320.50373888001195,321.50390779999725,321.50390779999725,None,3.584635416666667,1.1561098999954993,321.50390779999725,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,2,2,1,0,5,5,33,,,321.70402056000603,None,322.6872777999961,None,2.9140625,1.1492030999943381,322.6872777999961,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,2,2,1,0,6,6,35,,,322.87084132999735,None,323.854110500004,None,3.3177083333333335,1.1478096999926493,323.854110500004,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,2,2,1,0,7,7,20,,,324.0538197600108,None,325.0372223000013,None,4.033854166666667,1.0984396999992896,325.0372223000013,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,2,2,1,0,8,8,24,,,325.17045872999734,326.1703284999967,326.15365459999884,None,3.0377604166666665,1.111308999999892,326.15365459999884,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,2,2,1,0,9,9,4,,,326.32020286000625,None,327.2867961000011,None,3.526041666666667,1.2188881000038236,327.2867961000011,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,2,2,1,0,10,10,3,,,327.5702057599992,None,328.5537176000071,None,3.526041666666667,1.111410600002273,328.5537176000071,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,2,2,1,0,11,11,10,,,328.7037185300069,329.70352750000893,329.70352750000893,None,3.87109375,1.3215434000012465,329.70352750000893,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,2,2,1,0,12,12,23,,,330.0701699600031,None,331.0534647000022,None,3.877604166666667,1.3856777000037255,331.0534647000022,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,2,2,1,0,13,13,17,,,331.4868786599982,332.48683059999894,332.4702115999971,None,4.18359375,1.05104800000845,332.4702115999971,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,2,2,1,0,14,14,22,,,332.5703784600046,333.56999760000326,333.56999760000326,None,3.2786458333333335,2.0093331999960355,333.56999760000326,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,2,2,1,0,15,15,7,,,334.603654330007,335.6033354999963,335.6033354999963,None,3.513020833333333,1.2224403000000166,335.6033354999963,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,2,2,1,0,16,16,26,,,335.8535796300057,336.85322350000206,336.85322350000206,None,4.014322916666667,1.155276400008006,336.85322350000206,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,2,2,1,0,17,17,32,,,337.0531646599993,None,338.03632130000915,None,2.9661458333333335,1.1834323999937624,338.03632130000915,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,2,2,1,0,18,18,34,,,338.2530813300036,339.2540990999987,339.2540990999987,None,2.9466145833333335,1.2263295999873662,339.2540990999987,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,2,2,1,0,19,19,18,,,339.5032456300032,340.5028866000066,340.5028866000066,None,2.62109375,1.0752417000039713,340.5028866000066,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,2,2,1,0,20,20,11,,,340.6195406600018,None,341.61969720000343,None,3.1744791666666665,1.1258366000110982,341.61969720000343,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,2,2,1,0,21,21,6,,,341.8030069900051,None,342.78638689999934,None,3.545572916666667,1.0517268999974476,342.78638689999934,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,2,2,1,0,22,22,30,,,342.86957193000853,None,343.8530044000072,None,3.819010416666667,1.1325359000038588,343.8530044000072,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,2,2,1,0,23,23,27,,,344.01944943000126,None,345.0029913000035,None,2.770833333333333,1.0964231999969343,345.0029913000035,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,2,2,1,0,24,24,15,,,345.13605613000254,346.1361074000015,346.1361074000015,None,2.770833333333333,1.3071673000085866,346.1361074000015,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,2,2,1,0,25,25,14,,,346.46931762999884,None,347.4695584000001,None,3.2200520833333335,1.2431863999954658,347.4695584000001,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,2,2,1,0,26,26,28,,,347.7530520599976,None,348.7360214000073,None,4.092447916666667,1.1193272999953479,348.7360214000073,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,2,2,1,0,27,27,19,,,348.90266176000296,None,349.869297199999,None,4.268229166666667,1.253169000003254,349.869297199999,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,2,2,1,0,28,28,16,,,350.20257128999947,None,351.20243940000364,None,3.48046875,1.1723502000095323,351.20243940000364,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,2,2,1,0,29,29,1,,,351.4024199300111,352.40264240000397,352.40264240000397,None,3.1484375,1.5054509000037797,352.40264240000397,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,2,2,1,0,30,30,12,,,352.93609753000055,353.93572010000935,353.93572010000935,None,4.046875,2.0435338000097545,353.93572010000935,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,2,2,1,0,31,31,13,,,355.0024583300037,None,356.0024771000026,None,4.22265625,1.392944000006537,356.0024771000026,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,2,2,1,0,32,32,2,,,356.4356807599979,None,357.41923090000637,None,3.740885416666667,1.2515127999940887,357.41923090000637,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,2,2,1,0,33,33,31,,,357.7021722300051,358.7022255000047,358.7022255000047,None,3.805989583333333,1.5034362000005785,358.7022255000047,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,2,2,1,0,34,34,21,,,359.2357560300079,360.23551939999743,360.2191860000021,None,3.40234375,1.2125776000029873,360.2191860000021,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,2,2,1,0,35,35,29,,,360.46902322999813,361.4688221999968,361.4688221999968,None,4.033854166666667,1.2398441999976058,361.4688221999968,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1500,0.02,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,3,3,2,0,0,0,29,,,361.75246426000376,None,362.75206910001,None,4.14453125,1.4255859999975655,362.75206910001,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,3,3,2,0,1,1,15,,,363.2024872300026,None,364.18547900000704,None,4.352864583333333,1.2274763000023086,364.18547900000704,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,3,3,2,0,2,2,31,,,364.45200723000016,None,365.45208390000334,None,3.786458333333333,1.2378492999996524,365.45208390000334,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,3,3,2,0,3,3,30,,,365.71851553000306,366.7191834999976,366.7022222000087,None,3.3828125,1.314920400007395,366.7022222000087,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,3,3,2,0,4,4,6,,,367.06859526000335,368.06863000000885,368.06863000000885,None,3.83203125,1.2904669999988982,368.06863000000885,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,3,3,2,0,5,5,1,,,368.3854105300052,369.38527640000393,369.38527640000393,None,4.157552083333333,1.2912934999912977,369.38527640000393,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,3,3,2,0,6,6,17,,,369.71824996000214,None,370.7018667000084,None,3.2981770833333335,1.1297233999939635,370.7018667000084,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,3,3,2,0,7,7,24,,,370.8850346600084,None,371.86834090000775,None,2.9140625,1.166103399998974,371.86834090000775,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,3,3,2,0,8,8,11,,,372.1015828900054,None,373.08492999999726,None,3.55859375,1.1978034999920055,373.08492999999726,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,3,3,2,0,9,9,35,,,373.3182152300069,None,374.3019559000095,None,3.786458333333333,1.2136296999960905,374.3019559000095,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,3,3,2,0,10,10,0,,,374.5849057900123,None,375.56857280000986,None,3.9296875,1.2646961999998894,375.56857280000986,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,3,3,2,0,11,11,2,,,375.8851043600007,376.88473210000666,376.88473210000666,None,3.94921875,1.9460118999995757,376.88473210000666,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,3,3,2,0,12,12,8,,,377.8472823300035,None,378.8348507000046,None,None,None,378.8348507000046,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,3,3,2,0,13,13,14,,,380.83521433000715,381.83465550000255,381.83465550000255,380.83506310000666,3.55859375,1.4752174000022933,381.83465550000255,380.83506310000666,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,3,3,2,0,14,14,18,,,382.33517692999885,None,383.33440100000007,None,3.5,1.4413360000035027,383.33440100000007,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,3,3,2,0,15,15,16,,,383.8345370899988,384.834408900002,384.81990109999606,None,3.591145833333333,1.4625303000066197,384.81990109999606,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,3,3,2,0,16,16,20,,,385.3342482599983,386.3343397999997,386.3343397999997,None,3.669270833333333,1.4060039999894798,386.3343397999997,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,3,3,2,0,17,17,7,,,386.76761042999715,387.76789260000805,387.76789260000805,None,3.649739583333333,1.3202089999977034,387.76789260000805,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,3,3,2,0,18,18,3,,,388.13510916000814,389.1341410000023,389.1180010000098,None,3.649739583333333,1.5449568000040017,389.1180010000098,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,3,3,2,0,19,19,27,,,389.701040330001,None,390.68435399999726,None,3.0442708333333335,1.9148363999993308,390.68435399999726,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,3,3,2,0,20,20,28,,,391.65114626000286,None,392.6177975000028,None,3.3828125,2.468421900004614,392.6177975000028,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,3,3,2,0,21,21,34,,,394.13433993000217,395.1340291000088,395.1340291000088,None,4.020833333333333,1.9248948999884306,395.1340291000088,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,3,3,2,0,22,22,19,,,396.0843219300077,397.08381560001,397.08381560001,None,4.287760416666667,1.6527487999992445,397.08381560001,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,3,3,2,0,23,23,21,,,397.76715493000665,398.7669547999976,398.7669547999976,None,4.151041666666667,1.6424124999903142,398.7669547999976,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,3,3,2,0,24,24,26,,,399.43380933001026,400.4337378000055,400.4337378000055,None,3.708333333333333,1.3370070999953896,400.4337378000055,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,3,3,2,0,25,25,25,,,400.8338262899997,401.83427700000175,401.83427700000175,None,3.3697916666666665,1.6861308999941684,401.83427700000175,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,3,3,2,0,26,26,9,,,402.61739645001217,403.617013199997,403.6005278000084,None,3.0377604166666665,1.4122615000087535,403.6005278000084,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,3,3,2,0,27,27,4,,,404.0666478600033,405.067206000007,405.067206000007,None,4.287760416666667,1.5090577000082703,405.067206000007,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,3,3,2,0,28,28,32,,,405.61708146000456,None,406.600348100008,None,4.782552083333334,1.4849513999943156,406.600348100008,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,3,3,2,0,29,29,22,,,407.1500718899988,None,408.1333339999983,None,4.430989583333333,1.3852217000094242,408.1333339999983,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,3,3,2,0,30,30,13,,,408.5499028300037,409.55042179999873,409.55042179999873,None,3.623697916666667,2.822639899997739,409.55042179999873,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,3,3,2,0,31,31,10,,,411.4164137600019,412.4164058000024,412.38303050000104,None,3.0768229166666665,1.2028142000053776,412.38303050000104,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,3,3,2,0,32,32,5,,,412.65008086001035,None,413.63313200000266,None,3.1158854166666665,1.6832260999944992,413.63313200000266,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,3,3,2,0,33,33,33,,,414.36646476000897,415.3666443999973,415.3497616000095,None,3.506510416666667,1.4469108999910532,415.3497616000095,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,3,3,2,0,34,34,23,,,415.8330393300057,416.83311730000423,416.81639800000994,None,3.727864583333333,1.1787342000025092,416.81639800000994,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,3,3,2,0,35,35,12,,,417.033078630011,None,418.0328349000047,None,2.89453125,1.5765704999939771,418.0328349000047,None,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
1000,0.02,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_06_2145,piloto1,2020.2.5,59.988542186745825,
,,,,,,,,,,,,,,,,,,,,,,,418.63362540000526,None,419.63339370000176,None,420.6557853999984,None,421.66843950000475,None,422.70413949999784,None,424.7389589000086,None,,,,,,,
