Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes\Chocoramo.jfif.jpg,0.7789437122019539,None,0,0,0,1,0,0,0,4,14.185747400013497,None,14.220718800002942,None,None,None,14.220718800002942,None,h,001,2020_Oct_06_0912,piloto1,2020.2.3,59.70088661989227,
1500,0.02,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,0,0,1,0,1,1,2,15.052873399987583,15.054972499987343,15.048517199989874,None,None,None,15.048517199989874,None,h,001,2020_Oct_06_0912,piloto1,2020.2.3,59.70088661989227,
1500,0.02,imagenes\Mango.jpeg,0.555669112372461,None,0,0,0,1,0,2,2,10,16.06919429999252,None,16.067339999979595,None,None,None,16.067339999979595,None,h,001,2020_Oct_06_0912,piloto1,2020.2.3,59.70088661989227,
1500,0.02,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,0,0,1,0,3,3,14,17.052413299976614,None,17.047019999998156,None,3.44140625,0.26390240000910126,17.047019999998156,None,h,001,2020_Oct_06_0912,piloto1,2020.2.3,59.70088661989227,
1500,0.02,imagenes\Galletas-festival.jpg,0.36121121246191135,None,0,0,0,1,0,4,4,7,17.352467099996282,None,17.357004099991173,None,3.44140625,0.10383820001152344,17.357004099991173,None,h,001,2020_Oct_06_0912,piloto1,2020.2.3,59.70088661989227,
1500,0.02,imagenes\Manzana.jpg,0.5168162194437935,None,0,0,0,1,0,5,5,11,17.519131099988588,17.51984029999585,17.512632300000405,None,3.44140625,0.3319040999922436,17.512632300000405,None,h,001,2020_Oct_06_0912,piloto1,2020.2.3,59.70088661989227,
1500,0.02,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,0,0,1,0,6,6,17,17.90240569998568,None,17.901608799991664,None,3.44140625,0.1102534000237938,17.901608799991664,None,h,001,2020_Oct_06_0912,piloto1,2020.2.3,59.70088661989227,
1500,0.02,imagenes\Uvas.jpg,0.7734382152670648,None,0,0,0,1,0,7,7,19,18.052682199986883,None,18.045026699983282,None,3.44140625,0.11566250000032596,18.045026699983282,None,h,001,2020_Oct_06_0912,piloto1,2020.2.3,59.70088661989227,
1500,0.02,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,0,0,1,0,8,8,9,18.252479100003256,None,18.258889699995052,None,3.44140625,0.07226830002036877,18.258889699995052,None,h,001,2020_Oct_06_0912,piloto1,2020.2.3,59.70088661989227,
1500,0.02,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,0,0,1,0,9,9,13,18.352743799975723,18.369208399992203,18.35265580000123,None,3.44140625,0.14268359998823144,18.35265580000123,None,h,001,2020_Oct_06_0912,piloto1,2020.2.3,59.70088661989227,
