Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,image.started,image.stopped,imagen,texto_final.started,texto_final.stopped,Pago,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,1,1,2,0,2,2,22,,,126.3450891999877,None,127.32893350001541,None,2.770833333333333,1.3184595999773592,127.32893350001541,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,1,1,2,0,3,3,12,,,127.69501280000549,128.6951887999894,128.6951887999894,None,3.5390625,1.2711903000017628,128.6951887999894,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,1,1,2,0,4,4,9,,,129.12856094998133,None,130.1117346000101,None,4.37890625,1.2163757999951486,130.1117346000101,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,1,1,2,0,5,5,18,,,130.37873320000944,131.3784677000076,131.36189930001274,None,3.565104166666667,1.350803100009216,131.36189930001274,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,1,1,2,0,6,6,10,,,131.76158939999294,None,132.74501549999695,None,4.111979166666667,1.3823668000113685,132.74501549999695,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,1,1,2,0,7,7,5,,,133.1784509000019,134.1788391000009,134.1788391000009,None,4.502604166666667,1.2731213999795727,134.1788391000009,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,1,1,2,0,8,8,0,,,134.51146544998917,None,135.49510520001058,None,5.166666666666666,1.348302300000796,135.49510520001058,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,1,1,2,0,9,9,31,,,135.89456390000413,None,136.86176400000113,None,4.359375,1.5858539999753702,136.86176400000113,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,1,1,2,0,10,10,14,,,137.49509635001013,138.49479669998982,138.49479669998982,None,3.4088541666666665,1.1881649999995716,138.49479669998982,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,1,1,2,0,11,11,25,,,138.74475254999996,None,139.72840419999557,None,2.627604166666667,1.3658085000060964,139.72840419999557,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,1,1,2,0,12,12,33,,,140.14463859999086,141.14486219998798,141.14486219998798,None,3.59765625,1.5211801000114065,141.14486219998798,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,1,1,2,0,13,13,17,,,141.7113604000071,142.71141469999566,142.71141469999566,None,4.385416666666667,1.426024399988819,142.71141469999566,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,1,1,2,0,14,14,35,,,143.16150205001176,None,144.14450369999395,None,5.31640625,1.4622552999935579,144.14450369999395,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,1,1,2,0,15,15,19,,,144.66137440000892,None,145.64447800000198,None,4.28125,1.367674499982968,145.64447800000198,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,1,1,2,0,16,16,11,,,146.06137589998542,None,147.0448897999886,None,3.571614583333333,1.3841019000101369,147.0448897999886,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,1,1,2,0,17,17,1,,,147.46068905000865,None,148.46102899999823,None,4.28125,1.406474099989282,148.46102899999823,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,1,1,2,0,18,18,23,,,148.89425094999896,149.8945126000035,149.8945126000035,None,4.795572916666666,1.7697486999968532,149.8945126000035,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,1,1,2,0,19,19,34,,,150.69430035001423,151.6941907000146,151.6941907000146,None,5.205729166666666,1.671243599994341,151.6941907000146,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,1,1,2,0,20,20,26,,,152.41083850000285,None,153.41101129999151,None,4.28125,1.877357799996389,153.41101129999151,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,1,1,2,0,21,21,32,,,154.32728749998495,155.32743400000618,155.31091850000666,None,3.506510416666667,1.4962134000088554,155.31091850000666,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,1,1,2,0,22,22,30,,,155.8441329500143,156.8440045999887,156.82738289999543,None,3.4869791666666665,2.246653599984711,156.82738289999543,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,1,1,2,0,23,23,3,,,158.14393914999962,159.1438702000014,159.1438702000014,None,3.623697916666667,1.7575362999923527,159.1438702000014,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,1,1,2,0,24,24,24,,,159.92732135000696,160.92756320000626,160.92756320000626,None,3.565104166666667,1.7537463000044227,160.92756320000626,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,1,1,2,0,25,25,21,,,161.71042384999745,162.71076190000167,162.71076190000167,None,3.897135416666667,1.7090901999908965,162.71076190000167,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,1,1,2,0,26,26,4,,,163.4772578499949,None,164.46024919999763,None,3.643229166666667,1.5835919000091963,164.46024919999763,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,1,1,2,0,27,27,29,,,165.09356349999433,166.0934874000086,166.07686219998868,None,4.352864583333333,1.5803054999851156,166.07686219998868,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,1,1,2,0,28,28,13,,,166.69329634999448,None,167.69348730001366,None,3.662760416666667,1.706004000006942,167.69348730001366,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,1,1,2,0,29,29,15,,,168.42652625000628,None,169.4266074000043,None,4.45703125,1.6429003000084776,169.4266074000043,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,1,1,2,0,30,30,28,,,170.11029780000098,171.11033029999817,171.11033029999817,None,4.489583333333333,2.023619099985808,171.11033029999817,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,1,1,2,0,31,31,20,,,172.1931973499857,None,173.1933692000166,None,3.532552083333333,1.7233772999898065,173.1933692000166,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,1,1,2,0,32,32,27,,,173.94317255001224,174.94317680000677,174.92642999999225,None,4.658854166666667,1.6129352000134531,174.92642999999225,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,1,1,2,0,33,33,2,,,175.59290549998985,176.59301720000803,176.59301720000803,None,3.5390625,1.4031572999956552,176.59301720000803,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,1,1,2,0,34,34,8,,,177.0263262500026,178.0265960000106,178.0265960000106,None,4.268229166666667,1.4581657999951858,178.0265960000106,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,1,1,2,0,35,35,6,,,178.52597579999127,179.52627579998807,179.52627579998807,None,4.483072916666667,1.7708434000087436,179.52627579998807,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
1000,0.02,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
400,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,2,2,0,0,0,0,34,,,180.35944034999991,181.35978210001485,181.342882500001,None,3.4479166666666665,2.018945199990412,181.342882500001,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
400,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,2,2,0,0,1,1,2,,,182.4262906500051,183.42622870000196,183.40931940000155,None,4.522135416666667,1.8338052000035532,183.40931940000155,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
400,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,2,2,0,0,2,2,16,,,184.3259563999949,185.32610999999451,185.30945999998949,None,3.51953125,1.5825310999935027,185.30945999998949,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
400,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,2,2,0,0,3,3,12,,,185.925784450004,186.92602099999203,186.92602099999203,None,2.861979166666667,2.3894331000046805,186.92602099999203,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
400,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,2,2,0,0,4,4,24,,,188.3427674500068,189.342616000009,189.342616000009,None,3.16796875,2.337121200020192,189.342616000009,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
400,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,2,2,0,0,5,5,20,,,190.74217884998941,None,191.7089251000143,None,3.610677083333333,2.369455599982757,191.7089251000143,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
400,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,2,2,0,0,6,6,0,,,193.15883945001113,194.15893830001005,194.14221710001584,None,4.782552083333334,1.8836780000128783,194.14221710001584,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
400,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,2,2,0,0,7,7,1,,,195.0753380999842,None,196.05863640000462,None,3.36328125,1.3836177000193857,196.05863640000462,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
400,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,2,2,0,0,8,8,33,,,196.50903625000208,None,197.49222720001126,None,3.662760416666667,1.5337599999911617,197.49222720001126,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
400,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,2,2,0,0,9,9,5,,,198.09185855000104,199.09198100000503,199.09198100000503,None,4.190104166666667,1.3756795999943279,199.09198100000503,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
400,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,2,2,0,0,10,10,18,,,199.5086056000029,None,200.49194290000014,None,3.5,1.4522171000135131,200.49194290000014,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
400,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,2,2,0,0,11,11,9,,,201.07492294998082,None,202.0607042000047,None,2.595052083333333,1.565192100009881,202.0607042000047,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
400,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,2,2,0,0,12,12,29,,,202.67505700000328,None,203.6588194000069,None,3.701822916666667,1.9979571000149008,203.6588194000069,None,,,,,,,,,,,,,,,q,001,2020_Nov_17_1331,piloto1,2020.2.5,60.00787303700493,
