Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
400,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,0,0,0,0,16,16,28,,,46.26574678999896,47.26587999999174,47.26587999999174,None,3.552083333333333,1.009029399996507,47.26587999999174,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,0,0,0,0,17,17,11,,,47.34927422000328,48.34921210000175,48.34921210000175,None,3.552083333333333,1.588973799996893,48.34921210000175,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,0,0,0,0,18,18,25,,,49.04920428000332,None,50.032260599997244,None,3.552083333333333,1.3199720999982674,50.032260599997244,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,0,0,0,0,19,19,4,,,50.43221201999404,51.43218619999243,51.41556519998994,None,3.552083333333333,1.66567170000053,51.41556519998994,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,0,0,0,0,20,20,8,,,52.13231705999351,None,53.117368699997314,None,3.552083333333333,1.4818426000128966,53.117368699997314,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,0,0,0,0,21,21,26,,,53.68218481999065,None,54.66581269999733,None,3.552083333333333,1.0541067000012845,54.66581269999733,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,0,0,0,0,22,22,32,,,54.782155790002435,55.782493399994564,55.782493399994564,None,3.552083333333333,1.4569144999986747,55.782493399994564,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,0,0,0,0,23,23,2,,,56.31539652000356,None,57.315264399992884,None,3.552083333333333,1.4453508000005968,57.315264399992884,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,0,0,0,0,24,24,10,,,57.81521549000172,58.81533669999044,58.81533669999044,None,3.552083333333333,1.3615940000017872,58.81533669999044,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,0,0,0,0,25,25,24,,,59.23209928999131,None,60.215374199993676,None,3.552083333333333,1.5532343000086257,60.215374199993676,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,0,0,0,0,26,26,35,,,60.8152408599999,None,61.78187739998975,None,3.552083333333333,1.171357999992324,61.78187739998975,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,0,0,0,0,27,27,5,,,62.031568890000926,None,63.01719119999325,None,3.552083333333333,2.0338776000135113,63.01719119999325,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,0,0,0,0,28,28,6,,,64.13168871999369,None,65.1194545999897,None,3.552083333333333,1.1466120999975828,65.1194545999897,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
