Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.0,imagenes\Galletas Tosh.jpg,0.478088790487872,None,0,0,0,3,0,0,0,6,39.54152090012212,None,39.57731190000777,None,None,None,39.57731190000777,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Galletas-festival.jpg,0.36121121246191135,None,0,0,0,3,0,1,1,7,40.47289897001756,40.47896140001831,40.472186700004386,None,3.5,0.1596181999775581,40.472186700004386,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,0,0,3,0,2,2,14,40.672757880011346,40.67274800001178,40.666833600000245,None,3.4934895833333335,0.14963369999895804,40.666833600000245,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,0,0,3,0,3,3,2,40.87265157001966,None,40.86326220000046,None,3.4934895833333335,0.13434689998393878,40.86326220000046,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Banano.jpeg,0.651633055306917,None,0,0,0,3,0,4,4,1,41.03923158001854,None,41.037177600024734,None,3.4934895833333335,0.11275199998635799,41.037177600024734,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,0,0,3,0,5,5,18,41.189313680026686,None,41.1857862000179,None,3.4934895833333335,0.14629899998544715,41.1857862000179,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Kiwi.jpg,0.5893907384852061,None,0,0,0,3,0,6,6,8,41.37257948000334,41.37244780000765,41.361601900018286,None,3.4934895833333335,0.1357787000015378,41.361601900018286,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Nutella (1).jpg,0.5277483225747329,None,0,0,0,3,0,7,7,12,41.53932438002667,41.53911060001701,41.52969510000548,None,3.4934895833333335,0.11791820000507869,41.52969510000548,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,0,0,3,0,8,8,9,41.73973895002564,None,41.73751710000215,None,3.4934895833333335,0.0627731999848038,41.73751710000215,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Popetas.jpg,0.07650200324054446,None,0,0,0,3,0,9,9,16,41.873073060018946,None,41.87600139999995,None,3.4934895833333335,0.05773400000180118,41.87600139999995,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Croissant.jpg,0.6152458173421255,None,0,0,0,3,0,10,10,5,42.006178560009,None,41.99805570000899,None,3.4934895833333335,0.08466650001355447,41.99805570000899,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,0,0,3,0,11,11,17,42.13926057003264,42.150001800007885,42.145009600004414,None,3.4934895833333335,0.08647579999524169,42.145009600004414,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Chocoramo.jfif.jpg,0.7789437122019539,None,0,0,0,3,0,12,12,4,42.27255268002628,42.286492900020676,42.280276300007245,None,3.4934895833333335,0.10382170000229962,42.280276300007245,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Mango.jpeg,0.555669112372461,None,0,0,0,3,0,13,13,10,42.43920917000796,42.440466600004584,42.434683600004064,None,3.4934895833333335,0.09654239998781122,42.434683600004064,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Manzana.jpg,0.5168162194437935,None,0,0,0,3,0,14,14,11,42.572569980029954,None,42.575597500021104,None,3.4934895833333335,0.0909084000159055,42.575597500021104,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Papas-pollo.jpg,0.6683114062971784,None,0,0,0,3,0,15,15,15,42.70589608001174,None,42.70914960000664,None,3.4934895833333335,0.09151800000108778,42.70914960000664,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,0,0,3,0,16,16,13,42.82250159001269,None,42.828403999999864,None,3.4934895833333335,0.12121929999557324,42.828403999999864,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Alpinito.jpg,0.4515332417045813,None,0,0,0,3,0,17,17,0,43.00591837001557,None,42.9989726000058,None,3.4934895833333335,0.10097299999324605,42.9989726000058,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Brownie.jpg,0.17000143351927688,None,0,0,0,3,0,18,18,3,43.17301576000755,43.17647980002221,43.17028210000717,None,3.4934895833333335,0.09638360000099055,43.17028210000717,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,imagenes\Uvas.jpg,0.7734382152670648,None,0,0,0,3,0,19,19,19,43.305919380020356,43.314803800021764,43.30824460001895,None,3.4934895833333335,0.12448369999765418,43.30824460001895,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1000,0.0,,,,0,0,0,3,,,,,,,,,,,,,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
1500,0.02,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,1,1,1,0,0,0,14,43.47248388000881,None,43.47284820000641,None,3.4934895833333335,0.09350750001613051,43.47284820000641,None,d,001,2020_Oct_06_1130,piloto1,2020.2.3,59.91945626743336,
