Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,0,0,1,0,17,17,30,,,56.93661988998065,57.93685960001312,57.920241600018926,None,3.5,1.062490899930708,57.920241600018926,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,0,0,1,0,18,18,12,,,58.02004988997942,59.02026040002238,59.02026040002238,None,3.5,1.0558353000087664,59.02026040002238,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,0,0,1,0,19,19,21,,,59.1034562899149,None,60.10337039991282,None,3.5,1.3108347998932004,60.10337039991282,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,0,0,1,0,20,20,28,,,60.4531323799165,None,61.45339859998785,None,3.5,1.3591627000132576,61.45339859998785,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,0,0,1,0,21,21,0,,,61.85300577990711,62.853114799945615,62.853114799945615,None,3.5,1.1432628999464214,62.853114799945615,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,0,0,1,0,22,22,8,,,63.01958168990677,None,64.02001370000653,None,3.5,1.258179199998267,64.02001370000653,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,0,0,1,0,23,23,31,,,64.30339428997831,65.30314540001564,65.30314540001564,None,3.5,1.1702296000439674,65.30314540001564,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,0,0,1,0,24,24,18,,,65.52001887990627,None,66.50350069999695,None,3.5,1.2353849000064656,66.50350069999695,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,0,0,1,0,25,25,15,,,66.76970058999723,67.76963049999904,67.76963049999904,None,3.5,1.123634900082834,67.76963049999904,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,0,0,1,0,26,26,11,,,67.95265336992452,68.95301679999102,68.95301679999102,None,3.5,1.443590399925597,68.95301679999102,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
