Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,0,0,1,0,0,0,3,50.81631715917029,None,61.133046459825714,None,62.217819100013,None,3.44140625,2.3449146000202745,62.217819100013,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,0,0,1,0,1,1,22,,,63.548910360038285,None,64.5323356000008,None,3.4869791666666665,2.0129580999491736,64.5323356000008,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,0,0,1,0,2,2,15,,,65.59883977994323,66.59867039998062,66.59867039998062,None,3.4869791666666665,2.0598471000557765,66.59867039998062,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,0,0,1,0,3,3,7,,,67.69867447994184,None,68.68371320003644,None,3.4869791666666665,2.430316200014204,68.68371320003644,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,0,0,1,0,4,4,11,,,70.18203692000826,None,71.16539089998696,None,3.4869791666666665,1.1174964000238106,71.16539089998696,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,0,0,1,0,5,5,34,,,71.33166057998315,72.33202540001366,72.31526259996463,None,3.571614583333333,1.5019227999728173,72.31526259996463,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,0,0,1,0,6,6,20,,,72.88159001993482,None,73.86753180006053,None,3.571614583333333,1.530803200090304,73.86753180006053,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,0,0,1,0,7,7,21,,,74.43181493999437,75.43196279997937,75.43196279997937,None,3.571614583333333,1.460715499939397,75.43196279997937,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,0,0,1,0,8,8,30,,,75.91478283999022,None,76.89890340005513,None,3.571614583333333,1.414419100037776,76.89890340005513,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,0,0,1,0,9,9,35,,,77.34844553999137,None,78.3316939000506,None,3.571614583333333,1.5123486999655142,78.3316939000506,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,0,0,1,0,10,10,24,,,78.88155074003153,79.88163620000705,79.88163620000705,None,3.571614583333333,1.6714298001024872,79.88163620000705,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,0,0,1,0,11,11,12,,,80.58156894000713,81.58168239996303,81.58168239996303,None,3.571614583333333,1.7716854999307543,81.58168239996303,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,0,0,1,0,12,12,1,,,82.39796367995442,None,83.38138250005431,None,3.571614583333333,2.103021000046283,83.38138250005431,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,0,0,1,0,13,13,32,,,84.53103268004489,85.53141699999105,85.53141699999105,None,3.571614583333333,1.8222796999616548,85.53141699999105,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,0,0,1,0,14,14,19,,,86.39782467994374,87.3980295000365,87.38133250002284,None,3.571614583333333,1.613359299954027,87.38133250002284,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,0,0,1,0,15,15,13,,,88.03089483994991,89.03117129998282,89.03117129998282,None,3.571614583333333,2.023020000080578,89.03117129998282,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
1500,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,0,0,1,0,16,16,28,,,90.14757759997156,None,91.13204789999872,None,3.571614583333333,1.5815411999356002,91.13204789999872,None,,,,,,,,,t,001,2021_Jan_05_1550,piloto1,2020.2.5,59.97584174249214,
