mensaje_intro.started,mensaje_intro.stopped,boton_intro.started,boton_intro.stopped,mouse_intro.x,mouse_intro.y,mouse_intro.leftButton,mouse_intro.midButton,mouse_intro.rightButton,mouse_intro.clicked_name,mouse_intro.started,mouse_intro.stopped,mensaje_intro_2.started,mensaje_intro_2.stopped,boton_intro_2.started,boton_intro_2.stopped,mouse_intro_2.x,mouse_intro_2.y,mouse_intro_2.leftButton,mouse_intro_2.midButton,mouse_intro_2.rightButton,mouse_intro_2.clicked_name,mouse_intro_2.started,mouse_intro_2.stopped,text_prueba.started,text_prueba.stopped,boton_intro_prueba.started,boton_intro_prueba.stopped,mouse_intro_prueba.x,mouse_intro_prueba.y,mouse_intro_prueba.leftButton,mouse_intro_prueba.midButton,mouse_intro_prueba.rightButton,mouse_intro_prueba.clicked_name,mouse_intro_prueba.started,mouse_intro_prueba.stopped,nombre,date,expName,psychopyVersion,frameRate,
16.914509800000815,None,16.914509800000815,None,0.63671875,-0.3346354166666667,1,0,0,boton_intro,0.006144860031781718,None,,,,,,,,,,,,,,,,,,,,,,,,,sebastian,2021_Feb_17_1253,piloto,2020.2.5,60.059086129622244,
,,,,,,,,,,,,17.99919050000608,None,17.99919050000608,None,0.66796875,-0.3684895833333333,1,0,0,boton_intro_2,0.013620029989397153,None,,,,,,,,,,,,,sebastian,2021_Feb_17_1253,piloto,2020.2.5,60.059086129622244,
,,,,,,,,,,,,,,,,,,,,,,,,19.148208200000226,None,19.148208200000226,None,0.66796875,-0.3684895833333333,1,0,0,boton_intro_prueba,0.013788130003376864,None,sebastian,2021_Feb_17_1253,piloto,2020.2.5,60.059086129622244,
