Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,mensaje_intro.started,mensaje_intro.stopped,mensaje_intro_2.started,mensaje_intro_2.stopped,textbox_prueba.started,textbox_prueba.stopped,sonido_prueba.started,sonido_prueba.stopped,image_prueba.started,image_prueba.stopped,slider_prueba.response,slider_prueba.rt,slider_prueba.started,slider_prueba.stopped,sonido_prueba_2.started,sonido_prueba_2.stopped,image_prueba_2.started,image_prueba_2.stopped,slider_prueba_2.response,slider_prueba_2.rt,slider_prueba_2.started,slider_prueba_2.stopped,sonido_exp.started,sonido_exp.stopped,image_exp.started,image_exp.stopped,slider_exp.response,slider_exp.rt,slider_exp.started,slider_exp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.0,imagenes/Kiwi.jpg,0.3929145850942286,None,0,0,0,3,0,0,0,8,9.5320134999929,None,10.044649299990851,None,10.687813899974572,None,11.237439249976887,None,12.242866199987475,None,3.3763020833333335,1.7826694000104908,12.242866199987475,None,13.037750149975182,None,14.03889359999448,None,4.736979166666667,1.3999812999973074,14.03889359999448,None,14.488206049994915,None,15.470909599971492,None,None,None,15.470909599971492,None,q,001,2021_Jan_08_1851,piloto1,2020.2.5,59.911414983811746,
1000,0.0,imagenes/Mango.jpeg,0.4341155418941499,None,0,0,0,3,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,17.48783719999483,None,18.471792299998924,17.48147849997622,4.973958333333333,1.3979207999946084,18.471792299998924,17.48147849997622,q,001,2021_Jan_08_1851,piloto1,2020.2.5,59.911414983811746,
1000,0.0,imagenes/Papas picantes.jpg,0.524978898672612,None,0,0,0,3,0,2,2,27,,,,,,,,,,,,,,,,,,,,,,,18.904392949989415,None,19.887670899974182,None,4.973958333333333,1.3280917999800295,19.887670899974182,None,q,001,2021_Jan_08_1851,piloto1,2020.2.5,59.911414983811746,
1000,0.0,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,0,0,3,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,20.27117019999423,21.271675699972548,21.271675699972548,None,4.984375,1.9936232999898493,21.271675699972548,None,q,001,2021_Jan_08_1851,piloto1,2020.2.5,59.911414983811746,
1000,0.0,imagenes/Alpinito.jpg,0.7416150880621702,None,0,0,0,3,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,22.321703049979988,23.320934899995336,23.320934899995336,None,4.989583333333333,2.288586499984376,23.320934899995336,None,q,001,2021_Jan_08_1851,piloto1,2020.2.5,59.911414983811746,
1000,0.0,imagenes/Almojabanas.png,0.6725051200713246,None,0,0,0,3,0,5,5,20,,,,,,,,,,,,,,,,,,,,,,,24.654446999978973,25.655066699982854,25.655066699982854,None,4.973958333333333,1.6257061999931466,25.655066699982854,None,q,001,2021_Jan_08_1851,piloto1,2020.2.5,59.911414983811746,
1000,0.0,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,0,0,3,0,6,6,17,,,,,,,,,,,,,,,,,,,,,,,26.303972749985405,27.304312999971444,27.304312999971444,None,4.973958333333333,1.4718242000089958,27.304312999971444,None,q,001,2021_Jan_08_1851,piloto1,2020.2.5,59.911414983811746,
1000,0.0,imagenes/Uvas.jpg,0.4959291644143431,None,0,0,0,3,0,7,7,19,,,,,,,,,,,,,,,,,,,,,,,27.80427604999568,28.804495999997016,28.804495999997016,None,4.973958333333333,2.824416499992367,28.804495999997016,None,q,001,2021_Jan_08_1851,piloto1,2020.2.5,59.911414983811746,
1000,0.0,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,0,0,3,0,8,8,12,,,,,,,,,,,,,,,,,,,,,,,30.6547329499881,31.654537599999458,31.654537599999458,None,4.973958333333333,2.0716056000092067,31.654537599999458,None,q,001,2021_Jan_08_1851,piloto1,2020.2.5,59.911414983811746,
